scale,lag,acf,pacf,n,valid_pairs,white_noise_pointwise_band,pacf_method,sequence,model
60min,1,0.1025326126601667,0.1025326126601667,2214,2213,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,2,0.052235890994525,0.0421662454026679,2214,2212,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,3,0.009280005492191,-0.0001756098685277,2214,2211,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,4,-0.0078208053917916,-0.011053392737579,2214,2210,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,5,0.0281390290038125,0.0299685530670637,2214,2209,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,6,-0.0273150227598856,-0.0325247993175502,2214,2208,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,7,-0.0006043861715786,0.0026819373808108,2214,2207,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,8,0.0250971746833449,0.0277466209236995,2214,2206,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,9,0.0431356426197087,0.0393002196455051,2214,2205,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,10,0.0376966592277464,0.0259647871297257,2214,2204,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,11,-0.0002915516066299,-0.0089259497279121,2214,2203,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,12,-0.0239036267179294,-0.0271402900701883,2214,2202,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,13,-0.0106172994883364,-0.0062664388921939,2214,2201,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,14,-0.0245109643611233,-0.0210421855339845,2214,2200,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,15,-0.0298738471032706,-0.0243981319266389,2214,2199,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,16,-0.016801493018762,-0.008278219394963,2214,2198,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,17,0.0282010978930006,0.0333710499702966,2214,2197,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,18,0.047653404736684,0.0393641183907058,2214,2196,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,19,0.0741730211593288,0.0623150545000967,2214,2195,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,20,-0.010637041814074,-0.0280919392963059,2214,2194,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,21,-0.0356542765540798,-0.0376510665394291,2214,2193,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,22,-0.0166262792096796,-0.00793833972267,2214,2192,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,23,-0.0227222238463043,-0.0137128037442935,2214,2191,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,24,-0.0185244724473972,-0.012559453716397,2214,2190,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,1,0.1026572218554605,0.1026572218554605,2214,2213,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,2,0.051860479062492,0.0417620838006685,2214,2212,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,3,0.0091603357538629,-0.0002311967118682,2214,2211,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,4,-0.0077222111982126,-0.0109003337899168,2214,2210,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,5,0.0280239623288948,0.0298415774061157,2214,2209,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,6,-0.0273102596994603,-0.0325236660132887,2214,2208,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,7,-0.0006312820448925,0.0026944639991713,2214,2207,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,8,0.0250968950925856,0.0277322019132208,2214,2206,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,9,0.0431194702217781,0.0392621763489181,2214,2205,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,10,0.0377479914105498,0.0260452480181165,2214,2204,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,11,-0.0002742345327086,-0.0088992096753159,2214,2203,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,12,-0.0238847775984885,-0.027103290528513,2214,2202,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,13,-0.0106481204751964,-0.0063014010826463,2214,2201,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,14,-0.02448750761895,-0.0210289087223106,2214,2200,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,15,-0.0298607756231491,-0.0243866716117094,2214,2199,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,16,-0.0167849580422093,-0.0082678698188204,2214,2198,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,17,0.0280811398637367,0.0332198044479507,2214,2197,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,18,0.0475857883902536,0.0393037071967013,2214,2196,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,19,0.0743322868212112,0.0625050683214212,2214,2195,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,20,-0.010555201950642,-0.0280241603569416,2214,2194,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,21,-0.0356405672170841,-0.0376151699844428,2214,2193,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,22,-0.0166551085270227,-0.0079659426675882,2214,2192,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,23,-0.0227062034542666,-0.0137314836390125,2214,2191,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,24,-0.0185904542275054,-0.012631866089327,2214,2190,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,1,0.0597740242122865,0.0597740242122865,246,245,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,2,-0.0086877015784309,-0.0123045990689692,246,244,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,3,0.0209545527057625,0.0222987728425272,246,243,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,4,0.3061049466052661,0.3046651761159023,246,242,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,5,0.0417510186686528,0.0080201986566915,246,241,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,6,-0.0329570536870907,-0.0333345283220989,246,240,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,7,-0.0361915772565205,-0.0443545961111598,246,239,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,8,-0.031316795435031,-0.1344748557778896,246,238,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,9,0.0339732129300718,0.0295350688170172,246,237,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,10,0.0383547870154315,0.0635083151396588,246,236,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,11,0.0503483875984301,0.0852374951118476,246,235,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,12,-0.016972595734969,0.033094651220055,246,234,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,13,0.0113162183067065,-0.0105103204643868,246,233,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,14,0.1710414128129273,0.1441483559838117,246,232,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,15,0.1449603893542276,0.0958804519546262,246,231,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,16,0.0208982396754946,0.0081614848684147,246,230,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,17,0.0003447345478532,0.0059281959042063,246,229,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,18,0.0285923550634282,-0.0798078212261861,246,228,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,19,-0.0263042781943394,-0.1230334793702512,246,227,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,20,-0.0200686849887935,-0.0315779283676857,246,226,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,1,0.0743751426944587,0.0743751426944587,246,245,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,2,-0.0051651951210834,-0.0107563575043651,246,244,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,3,0.0267442026876962,0.0280911253707498,246,243,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,4,0.2897256336805469,0.2873996810852175,246,242,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,5,0.0447179839945386,0.004489558204065,246,241,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,6,-0.032563542793881,-0.0349739870342194,246,240,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,7,-0.04621073689442,-0.0560814758059064,246,239,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,8,-0.0421962185251529,-0.1317567393466996,246,238,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,9,0.0306601988035487,0.0299391539023839,246,237,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,10,0.0440516598012846,0.0689113012521707,246,236,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,11,0.0479165509104064,0.086419246999713,246,235,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,12,-0.0145877724904045,0.0339625080408876,246,234,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,13,0.0037709182531555,-0.0186336472662905,246,233,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,14,0.1810879924538007,0.1510516924571192,246,232,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,15,0.135664352074038,0.0788993430580874,246,231,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,16,0.0241435563548541,0.0073407479617414,246,230,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,17,0.0029741245471937,0.0121804284448935,246,229,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,18,0.0217260421665315,-0.0849548969836257,246,228,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,19,-0.0306346973298693,-0.1124518060505707,246,227,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,20,-0.0208571826287343,-0.0291779729418563,246,226,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,1,0.0739067777893848,0.0739067777893848,246,245,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,2,-0.0049875607078526,-0.010507164871039,246,244,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,3,0.0265682808801164,0.027872625743603,246,243,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,4,0.2902790805250447,0.2879915092312421,246,242,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,5,0.0445955506394151,0.0045504485067798,246,241,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,6,-0.032843123998326,-0.0353695191447784,246,240,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,7,-0.0458898700661831,-0.0556738672590084,246,239,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,8,-0.0419569528407101,-0.1319710131883572,246,238,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,9,0.030737524182165,0.0299619311003229,246,237,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,10,0.0438192868102232,0.0689728481754321,246,236,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,11,0.047609414611627,0.0859676777628072,246,235,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,12,-0.0144410561614161,0.0342703386853911,246,234,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,13,0.0037679269234954,-0.0187602934773144,246,233,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,14,0.1807817726355284,0.1507621891728038,246,232,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,15,0.1355923995928785,0.0792944742135557,246,231,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,16,0.0243387632861528,0.0074789088832451,246,230,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,17,0.0028202674459503,0.0120554025643906,246,229,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,18,0.0219652797092939,-0.0848004244588302,246,228,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,19,-0.0303488965928284,-0.1125119309761287,246,227,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,20,-0.0209682155217847,-0.0293686562473999,246,226,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
