scale,lag,acf,pacf,n,valid_pairs,white_noise_pointwise_band,pacf_method,sequence,model
60min,21,0.0101409180331803,0.0120143076206718,2214,2193,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,22,0.0217614475891159,0.0218985253498517,2214,2192,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,23,-0.0206879437106001,-0.0194898004000426,2214,2191,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,24,0.0435614220344528,0.0417158690179696,2214,2190,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,1,0.0012295769591718,0.0012295769591718,2214,2213,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,2,0.0303691301265799,0.0303676641787229,2214,2212,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,3,0.0065421008703713,0.0064745348354067,2214,2211,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,4,0.0008072379659306,-0.0001293664611349,2214,2210,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,5,-0.0020027067944207,-0.0024009438860391,2214,2209,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,6,0.0005078988705572,0.0004497807447984,2214,2208,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,7,0.030635146495555,0.0307934111067198,2214,2207,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,8,-0.0188775133166979,-0.0189748846632233,2214,2206,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,9,0.0052571135160453,0.0034410325801391,2214,2205,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,10,0.0064151555541674,0.0071616684336608,2214,2204,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,11,-0.0105342079586723,-0.0106094210165579,2214,2203,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,12,0.0133051823059371,0.0130711442903453,2214,2202,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,13,-0.0164385876641615,-0.0161148011376005,2214,2201,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,14,0.023390546163239,0.0219535083835165,2214,2200,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,15,0.0131385913254325,0.0151175921155335,2214,2199,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,16,0.0055086395436735,0.0035756486120771,2214,2198,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,17,-0.029826410248333,-0.0312125527250515,2214,2197,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,18,-0.0082234054789764,-0.007870791047379,2214,2196,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,19,-0.0367931324352039,-0.0362167758303649,2214,2195,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,20,0.0163825510580468,0.0190933380650656,2214,2194,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,21,0.0117742515873465,0.0121258308001905,2214,2193,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,22,0.0214049183461775,0.0206101452733857,2214,2192,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,23,-0.0180849981975881,-0.0186293388603407,2214,2191,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,24,0.0424984099644908,0.0422838504116843,2214,2190,0.041655011920138,Yule_Walker_MLE,annual_trading_time,AR_BIC
60min,1,-0.0012507922495242,-0.0012507922495242,2214,2213,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,2,0.0319240689564231,0.0319225544174095,2214,2212,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,3,0.0064571170726273,0.0065423784870329,2214,2211,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,4,0.0008471936580275,-0.0001549714522368,2214,2210,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,5,-0.0019469974601033,-0.0023635658831633,2214,2209,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,6,0.0004102350344497,0.0003401342844039,2214,2208,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,7,0.0306821716058789,0.0308492951932522,2214,2207,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,8,-0.0189524619956678,-0.0188987722266614,2214,2206,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,9,0.0053185877938932,0.0033129498783505,2214,2205,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,10,0.0064188868533672,0.0072464912217191,2214,2204,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,11,-0.010598790537816,-0.0106547480954477,2214,2203,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,12,0.0134168647113578,0.0131082788156006,2214,2202,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,13,-0.0165225038995468,-0.0160962085864231,2214,2201,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,14,0.0234267568871403,0.0218635971996407,2214,2200,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,15,0.0129945655632008,0.0151382181694826,2214,2199,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,16,0.0055727485274424,0.0036407255967508,2214,2198,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,17,-0.0298533441349344,-0.0312640944578409,2214,2197,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,18,-0.008028973075162,-0.0078363010222069,2214,2196,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,19,-0.0368375495732174,-0.0362131887473006,2214,2195,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,20,0.0164627401527889,0.0190215003813776,2214,2194,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,21,0.0115953142341064,0.0121495758141834,2214,2193,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,22,0.0215110074127231,0.0207205523645057,2214,2192,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,23,-0.0182313672688631,-0.0187109474140645,2214,2191,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,24,0.0425795783545494,0.0422111900477077,2214,2190,0.041655011920138,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,1,-0.044538988406971,-0.044538988406971,246,245,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,2,0.0049893615066451,0.0030116142221759,246,244,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,3,0.0170475734083786,0.0174380095294246,246,243,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,4,0.1540778370158799,0.1559516132846125,246,242,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,5,-0.0376462903662429,-0.0242516844542187,246,241,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,6,0.0290964107522548,0.0252963940001378,246,240,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,7,0.0909240065943488,0.0895834532084381,246,239,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,8,0.0021589602660667,-0.0131640500966721,246,238,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,9,-0.0210680600299815,-0.014133476971061,246,237,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,10,0.0492183641498008,0.0368249398796286,246,236,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,11,0.0178590453810481,-0.0042602452496977,246,235,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,12,-0.0081773539017993,-0.001369703218885,246,234,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,13,-0.0452275176730634,-0.0485104262755411,246,233,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,14,-0.0035953006544614,-0.0306658828008683,246,232,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,15,0.0344343652339336,0.0371778194220788,246,231,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,16,-0.0911969868777877,-0.0884376518857184,246,230,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,17,0.0488994088153754,0.0493714319871331,246,229,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,18,-0.1473767207208359,-0.149110854050734,246,228,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,19,0.0352929099567516,0.0213725948516823,246,227,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,20,0.0033469461733051,0.0431068278037693,246,226,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
1d,1,1.5404000618760374e-05,1.54040006187427e-05,246,245,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,2,0.0037743380150291,0.0037743377786414,246,244,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,3,0.0242045465652751,0.0242047753228201,246,243,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,4,0.1537668421472658,0.1538463894387962,246,242,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,5,-0.0296349621673124,-0.0299481194040105,246,241,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,6,0.0315750688542913,0.0305971087045799,246,240,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,7,0.092639133253891,0.0876136210280675,246,239,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,8,0.0052872397652093,-0.0176704113377759,246,238,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,9,-0.0188714309926982,-0.0117206731219199,246,237,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,10,0.0492533006329773,0.0371388771662621,246,236,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,11,0.0197276838528479,-0.0059892361976769,246,235,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,12,-0.0094180281922397,-0.0032546683029301,246,234,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,13,-0.0459310444625437,-0.04971900168797,246,233,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,14,-0.0040855492277384,-0.0267920859570663,246,232,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,15,0.0303406493528732,0.0344343016473743,246,231,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,16,-0.0878374682176068,-0.0877670735297756,246,230,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,17,0.0384742998876859,0.0466620997213354,246,229,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,18,-0.1442119759098752,-0.1502067428489646,246,228,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,19,0.0290204444693101,0.0299554593115968,246,227,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,20,0.0057071417050263,0.0417960194231262,246,226,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,AR_BIC
1d,1,-0.0004480290419382,-0.0004480290419383,246,245,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,2,0.0060073758421451,0.0060071763179433,246,244,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,3,0.024069846747371,0.0240760870938028,246,243,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,4,0.1538335297190495,0.1539171663925067,246,242,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,5,-0.0294945988418984,-0.0297553650960348,246,241,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,6,0.0318489728654618,0.0302006451152741,246,240,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,7,0.0924946621264932,0.0876408463374001,246,239,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,8,0.0054123448306641,-0.0175996513632774,246,238,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,9,-0.0186861181144534,-0.011938872593132,246,237,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,10,0.0492322692586433,0.0371527009094508,246,236,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,11,0.0195569277486953,-0.0060574831602726,246,235,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,12,-0.0093083157114699,-0.0033523922911546,246,234,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,13,-0.0458245965338972,-0.0496219377166631,246,233,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,14,-0.0042623394438723,-0.0269848859770027,246,232,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,15,0.0303616788638157,0.0346430992519578,246,231,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,16,-0.0881487002629733,-0.0879991331917378,246,230,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,17,0.0387080353548672,0.0466879764886535,246,229,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,18,-0.1444034037102777,-0.1499500491538007,246,228,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,19,0.0291921010837479,0.0297673176905635,246,227,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
1d,20,0.0052467587416449,0.0420199734687592,246,226,0.1249650357604143,Yule_Walker_MLE,annual_trading_time,MA_BIC
