p,q,nobs,parameters,sequence,trend,llf,aic,bic,mu_pct,sigma2_pct,sigma_pct,ar,ma,params_json,converged,min_ar_root,min_ma_root,method,attempts,numerical_attempts,status,delta_bic,selected,scale
0,1,8856,3,annual_trading_time,c,6090.816001887612,-12175.632003775225,-12154.365452352058,-0.0018321076375079,0.0147959748603908,0.1216387062591134,[],[0.007362631505115569],"[-0.0018321076375079942, 0.007362631505115569, 0.014795974860390873]",True,inf,135.82100357802756,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,8.603205690518735,False,15min
1,0,8856,3,annual_trading_time,c,6090.818793385228,-12175.637586770456,-12154.37103534729,-0.0018321096997944,0.014795964931303,0.1216386654452565,[0.007447918231362609],[],"[-0.0018321096997944498, 0.007447918231362609, 0.014795964931303054]",True,134.26570605851674,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627308106058e-08, ""warning"": """"}]",eligible,8.59762269528619,False,15min
0,2,8856,4,annual_trading_time,c,6090.97530623746,-12173.95061247492,-12145.595210577369,-0.0018321022026819,0.0147954423036625,0.1216365171470416,[],"[0.007547301410298715, 0.00613805298824327]","[-0.001832102202681972, 0.007547301410298715, 0.00613805298824327, 0.014795442303662556]",True,inf,12.763937923527129,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,17.37344746521012,False,15min
1,1,8856,4,annual_trading_time,c,6090.846870924946,-12173.693741849893,-12145.33833995234,-0.0018321163038284,0.0147958715776968,0.1216382817113791,[0.14449804380088824],[-0.13671842733876116],"[-0.0018321163038284563, 0.14449804380088824, -0.13671842733876116, 0.014795871577696846]",True,6.920508912757011,7.314302976307636,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627422123896e-08, ""warning"": """"}]",eligible,17.63031809023778,False,15min
2,0,8856,4,annual_trading_time,c,6090.959326497685,-12173.91865299537,-12145.563251097816,-0.0018320992986468,0.014795495822658,0.1216367371424359,"[0.007404915798062447, 0.005634383044388411]",[],"[-0.0018320992986468286, 0.007404915798062447, 0.005634383044388411, 0.014795495822658046]",True,12.6813043180244,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,17.405406944761125,False,15min
0,3,8856,5,annual_trading_time,c,6091.585419075016,-12173.170838150032,-12137.72658577809,-0.0018320835985067,0.0147934029020774,0.1216281336783453,[],"[0.00695323390710621, 0.006066523212157693, -0.011821686659532248]","[-0.001832083598506777, 0.00695323390710621, 0.006066523212157693, -0.011821686659532248, 0.014793402902077443]",True,inf,4.281739310837129,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,25.242072264487437,False,15min
1,2,8856,5,annual_trading_time,c,6091.053177797256,-12172.106355594511,-12136.662103222568,-0.0018320990247969,0.0147951822807861,0.1216354482903161,[-0.21757389185771317],"[0.22507299021626836, 0.008930741055087154]","[-0.0018320990247969076, -0.21757389185771317, 0.22507299021626836, 0.008930741055087154, 0.014795182280786166]",True,4.5961396905745024,5.759019070414162,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 6.161888192431819e-08, ""warning"": """"}]",eligible,26.306554820008387,False,15min
2,1,8856,5,annual_trading_time,c,6091.0372810019,-12172.0745620038,-12136.630309631855,-0.0018320975701778,0.0147952347105101,0.1216356638100445,"[-0.21877968653768842, 0.008527715583129303]",[0.2261864866205886],"[-0.0018320975701778927, -0.21877968653768842, 0.008527715583129303, 0.2261864866205886, 0.01479523471051018]",True,3.9596654631123336,4.421130611915943,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,26.33834841071985,False,15min
3,0,8856,5,annual_trading_time,c,6091.603537803176,-12173.207075606351,-12137.762823234409,-0.0018320999406794,0.014793342357906,0.1216278847876014,"[0.00747264216831734, 0.005725552340861514, -0.012062499418077657]",[],"[-0.0018320999406794413, 0.00747264216831734, 0.005725552340861514, -0.012062499418077657, 0.014793342357906056]",True,4.253387588127123,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,25.20583480816822,False,15min
0,4,8856,6,annual_trading_time,c,6093.7431907915725,-12175.486381583143,-12132.953278736812,-0.0018321183939203,0.0147861927150776,0.1215984897730133,[],"[0.007268349143428157, 0.005718503319692447, -0.012065628220875656, -0.022034207912527307]","[-0.0018321183939203826, 0.007268349143428157, 0.005718503319692447, -0.012065628220875656, -0.022034207912527307, 0.01478619271507763]",True,inf,2.502977178250137,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,30.015379305763418,False,15min
1,3,8856,6,annual_trading_time,c,6092.725111254224,-12173.450222508449,-12130.917119662116,-0.0018321069578589,0.0147895992110683,0.1216124961139615,[0.5384134268036306],"[-0.5314859258247705, 0.0023433382583777276, -0.019917599615633275]","[-0.001832106957858964, 0.5384134268036306, -0.5314859258247705, 0.0023433382583777276, -0.019917599615633275, 0.014789599211068311]",True,1.8573088080968652,1.70773488675819,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 3.080944096215909e-07, ""warning"": """"}]",eligible,32.05153838046135,False,15min
2,2,8856,6,annual_trading_time,c,6092.714889654997,-12173.429779309994,-12130.896676463664,-0.0018324278411474,0.0147896215350259,0.1216125878970839,"[0.38878133353764815, -0.8663889652559784]","[-0.378248273756704, 0.8672657345804872]","[-0.0018324278411474802, 0.38878133353764815, -0.8663889652559784, -0.378248273756704, 0.8672657345804872, 0.014789621535025973]",True,1.0743444481007265,1.0738012521646572,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.875547823134848e-07, ""warning"": """"}]",eligible,32.07198157891435,False,15min
3,1,8856,6,annual_trading_time,c,6092.775513066657,-12173.551026133317,-12131.017923286983,-0.001832117538512,0.0147894333141137,0.1216118140400586,"[0.5538261094803612, 0.001718029657148467, -0.020039033150358192]",[-0.5465499584263699],"[-0.0018321175385120425, 0.5538261094803612, 0.001718029657148467, -0.020039033150358192, -0.5465499584263699, 0.014789433314113797]",True,2.1517226921984656,1.8296589078136725,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.929510553945455e-07, ""warning"": """"}]",eligible,31.950734755593658,False,15min
4,0,8856,6,annual_trading_time,c,6093.739285860493,-12175.478571720983,-12132.945468874654,-0.0018321193813172,0.0147862059895167,0.1215985443560765,"[0.0072080099516577765, 0.005851748988788772, -0.011894632787517689, -0.021960509874541866]",[],"[-0.0018321193813172197, 0.0072080099516577765, 0.005851748988788772, -0.011894632787517689, -0.021960509874541866, 0.01478620598951672]",True,2.496631940930617,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925481574333e-08, ""warning"": """"}]",eligible,30.023189167923192,False,15min
0,5,8856,7,annual_trading_time,c,6093.75086009123,-12173.50172018246,-12123.87976686174,-0.0018321084032386,0.0147861668793849,0.1215983835393586,[],"[0.007250506341196111, 0.005707694669534328, -0.012064400195539815, -0.022051691696774026, 0.0012832309780126552]","[-0.0018321084032386446, 0.007250506341196111, 0.005707694669534328, -0.012064400195539815, -0.022051691696774026, 0.0012832309780126552, 0.014786166879384973]",True,inf,2.5344619180511345,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 6.161888223430418e-08, ""warning"": """"}]",eligible,39.08889118083607,False,15min
1,4,8856,7,annual_trading_time,c,6093.755458493062,-12173.510916986124,-12123.888963665406,-0.0018321008487539,0.0147861525948665,0.1215983248028792,[-0.09066158240338898],"[0.09790035890311205, 0.006363132560810279, -0.011541102900704881, -0.023113698835920803]","[-0.0018321008487539208, -0.09066158240338898, 0.09790035890311205, 0.006363132560810279, -0.011541102900704881, -0.023113698835920803, 0.01478615259486652]",True,11.030030289462712,2.541692230504781,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.2323776453274338e-07, ""warning"": """"}]",eligible,39.07969437717111,False,15min
2,3,8856,7,annual_trading_time,c,6095.9621752837775,-12177.924350567557,-12128.302397246836,-0.0018321551404496,0.0147787622990311,0.121567932856618,"[1.5211402724139655, -0.9294464995937087]","[-1.5145933076054467, 0.9216822130544305, -0.003308942158172514]","[-0.001832155140449699, 1.5211402724139655, -0.9294464995937087, -1.5145933076054467, 0.9216822130544305, -0.003308942158172514, 0.01477876229903119]",True,1.037260409519509,1.0447174705047122,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.7241143333125986e-07, ""warning"": """"}]",eligible,34.66626079574053,False,15min
3,2,8856,7,annual_trading_time,c,6095.962555654854,-12177.925111309709,-12128.30315798899,-0.0018321543380493,0.0147787543231793,0.1215679000525193,"[1.5174792871573162, -0.9238831543721125, -0.0033830848582365996]","[-1.5109563017517813, 0.9161936629612596]","[-0.0018321543380493573, 1.5174792871573162, -0.9238831543721125, -0.0033830848582365996, -1.5109563017517813, 0.9161936629612596, 0.01477875432317934]",True,1.0372751843171004,1.0447355143888528,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.7241142808643937e-07, ""warning"": """"}]",eligible,34.665500053586584,False,15min
4,1,8856,7,annual_trading_time,c,6093.751403808708,-12173.502807617417,-12123.880854296698,-0.0018321020319493,0.0147861652020469,0.1215983766423177,"[-0.0943674099842871, 0.0066104991104051075, -0.01131350211189672, -0.023133903297957475]",[0.10162524189414808],"[-0.0018321020319493559, -0.0943674099842871, 0.0066104991104051075, -0.01131350211189672, -0.023133903297957475, 0.10162524189414808, 0.014786165202046977]",True,2.5413074352036498,9.840074979025298,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925484424779e-08, ""warning"": """"}]",eligible,39.08780374587877,False,15min
5,0,8856,7,annual_trading_time,c,6093.745325802138,-12173.490651604276,-12123.868698283555,-0.001832111675213,0.0147861855243646,0.1215984602055662,"[0.007233587773725582, 0.005865560926889134, -0.011901539428184041, -0.021969053598189927, 0.0011679767639202437]",[],"[-0.001832111675213035, 0.007233587773725582, 0.005865560926889134, -0.011901539428184041, -0.021969053598189927, 0.0011679767639202437, 0.014786185524364684]",True,2.541039028431811,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,39.09995975901984,False,15min
1,5,8856,8,annual_trading_time,c,6094.037459991274,-12172.074919982548,-12115.36411618744,-0.0018336061189209,0.0147852106485116,0.1215944515531514,[0.9470107593953722],"[-0.9398723584875028, -0.0012379723253698087, -0.017495857832228616, -0.010594818032158877, 0.02362080147164777]","[-0.0018336061189209664, 0.9470107593953722, -0.9398723584875028, -0.0012379723253698087, -0.017495857832228616, -0.010594818032158877, 0.02362080147164777, 0.014785210648511684]",True,1.0559542117963467,1.0597128263135478,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 1.437773911567424e-07, ""warning"": """"}]",eligible,47.60454185513663,False,15min
2,4,8856,8,annual_trading_time,c,6093.808196502681,-12171.616393005364,-12114.905589210255,-0.0018320837471112,0.0147859748514102,0.1215975939375869,"[-0.1023150081163659, 0.11667991643431022]","[0.10955976561192782, -0.11014388201994986, -0.012223651897461423, -0.023979752271202276]","[-0.0018320837471112353, -0.1023150081163659, 0.11667991643431022, 0.10955976561192782, -0.11014388201994986, -0.012223651897461423, -0.023979752271202276, 0.01478597485141027]",True,2.521740608946556,2.0453874932295952,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.4647552906548677e-07, ""warning"": """"}]",eligible,48.06306883232173,False,15min
3,3,8856,8,annual_trading_time,c,6095.995669799842,-12175.991339599685,-12119.280535804575,-0.0018321372373913,0.0147786505705487,0.1215674733246882,"[1.1824786259222977, -0.41341280801655556, -0.31484845708854614]","[-1.1766296918874062, 0.409967937488276, 0.3064684326672232]","[-0.0018321372373913865, 1.1824786259222977, -0.41341280801655556, -0.31484845708854614, -1.1766296918874062, 0.409967937488276, 0.3064684326672232, 0.014778650570548798]",True,1.0375000774244731,1.0449908513482362,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 7.805058463733859e-07, ""warning"": """"}]",eligible,43.68812223799978,False,15min
4,2,8856,8,annual_trading_time,c,6093.836592449416,-12171.673184898831,-12114.962381103724,-0.0018320799700451,0.0147858762763183,0.1215971886036775,"[-0.09092537807895198, 0.15131080548552253, -0.012338702162000042, -0.024229801244587113]","[0.09814354133268521, -0.14481777535269977]","[-0.0018320799700451975, -0.09092537807895198, 0.15131080548552253, -0.012338702162000042, -0.024229801244587113, 0.09814354133268521, -0.14481777535269977, 0.01478587627631832]",True,2.5238018834246967,2.310685895713045,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 3.080944096215909e-07, ""warning"": """"}]",eligible,48.00627693885326,False,15min
5,1,8856,8,annual_trading_time,c,6093.770847846912,-12171.541695693824,-12114.830891898717,-0.0018320919412401,0.0147860982285532,0.1215981012538982,"[-0.40627640899688483, 0.00886172414273773, -0.009489024935472715, -0.026897237669191623, -0.006650652738253847]",[0.4135405267885001],"[-0.0018320919412401172, -0.40627640899688483, 0.00886172414273773, -0.009489024935472715, -0.026897237669191623, -0.006650652738253847, 0.4135405267885001, 0.014786098228553278]",True,2.5752456453187187,2.4181426854723647,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.2323776384863638e-07, ""warning"": """"}]",eligible,48.13776614386006,False,15min
2,5,8856,9,annual_trading_time,c,6093.8114168462125,-12169.622833692423,-12105.823179422929,-0.0018320809612426,0.014785963781348,0.1215975484183295,"[-0.008407944512874176, 0.12405119237427988]","[0.01565080908271729, -0.11819183925581458, -0.012834927998822299, -0.022875373548707622, 0.0024449332916748967]","[-0.0018320809612426615, -0.008407944512874176, 0.12405119237427988, 0.01565080908271729, -0.11819183925581458, -0.012834927998822299, -0.022875373548707622, 0.0024449332916748967, 0.014785963781348006]",True,2.80553638822145,2.1139179285521634,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 2, ""gls_iterations"": 2, ""gradient_per_observation"": 1.0269813705717362e-07, ""warning"": """"}]",eligible,57.1454786196482,False,15min
3,4,8856,9,annual_trading_time,c,6093.8183944977045,-12169.636788995407,-12105.837134725913,-0.0018320750788977,0.0147859448985283,0.1215974707735666,"[-0.12362741075260462, 0.10305720236934451, 0.03861771011494428]","[0.13086553386009928, -0.09637070940783184, -0.050647472124413284, -0.02435851264506873]","[-0.0018320750788977983, -0.12362741075260462, 0.10305720236934451, 0.03861771011494428, 0.13086553386009928, -0.09637070940783184, -0.050647472124413284, -0.02435851264506873, 0.014785944898528398]",True,2.554136490826059,2.0481303626070244,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.4647552769727275e-07, ""warning"": """"}]",eligible,57.13152331666424,False,15min
4,3,8856,9,annual_trading_time,c,6093.8544298108245,-12169.708859621647,-12105.909205352153,-0.001832067582782,0.0147858237778447,0.1215969727330608,"[-0.12913943368465935, 0.13062823666753443, 0.041202490711926124, -0.02486530373764634]","[0.13638785015830926, -0.12386475653665481, -0.05337977672292744]","[-0.0018320675827820329, -0.12913943368465935, 0.13062823666753443, 0.041202490711926124, -0.02486530373764634, 0.13638785015830926, -0.12386475653665481, -0.05337977672292744, 0.01478582377784475]",True,2.18183906395934,2.30699062071074,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627422123895e-07, ""warning"": """"}]",eligible,57.05945269042422,False,15min
5,2,8856,9,annual_trading_time,c,6095.42552417001,-12172.85104834002,-12109.051394070524,-0.0018315870226129,0.0147805733813658,0.1215753814773611,"[1.6689813465957177, -0.8364255102159143, -0.015347356868103087, 0.009208003174403923, 0.006271430125678186]","[-1.6623408634076733, 0.830734060911802]","[-0.0018315870226129154, 1.6689813465957177, -0.8364255102159143, -0.015347356868103087, 0.009208003174403923, 0.006271430125678186, -1.6623408634076733, 0.830734060911802, 0.014780573381365878]",True,1.1030987750731251,1.097157538168122,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.929510553945455e-07, ""warning"": """"}]",eligible,53.91726397205275,False,15min
3,5,8856,10,annual_trading_time,c,6096.120946907742,-12172.241893815484,-12101.3533890716,-0.0018321805906215,0.0147782376585381,0.1215657750295624,"[0.8599727501008603, 0.09319777446229416, -0.6205424762653305]","[-0.8532783530086123, -0.0934427971641235, 0.6108567897927017, -0.0068067311478832975, 0.006565300676049484]","[-0.00183218059062159, 0.8599727501008603, 0.09319777446229416, -0.6205424762653305, -0.8532783530086123, -0.0934427971641235, 0.6108567897927017, -0.0068067311478832975, 0.006565300676049484, 0.014778237658538184]",True,1.0378521293757244,1.0450791755772986,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 3.69713293405825e-07, ""warning"": """"}]",eligible,61.61526897097792,False,15min
4,4,8856,10,annual_trading_time,c,6095.072807784174,-12170.145615568348,-12099.257110824465,-0.001908949048615,0.0147813859291998,0.1215787231763841,"[0.36116069372928655, -0.006217858003679466, -0.34732194598664645, 0.9809586664934365]","[-0.3599033798817597, 0.011402843884988356, 0.34381926084391223, -0.9805262514756309]","[-0.0019089490486150868, 0.36116069372928655, -0.006217858003679466, -0.34732194598664645, 0.9809586664934365, -0.3599033798817597, 0.011402843884988356, 0.34381926084391223, -0.9805262514756309, 0.014781385929199841]",True,1.0035165259468375,1.0025316698563342,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.81364910137354e-05, ""warning"": """"}]",eligible,63.71154721811399,False,15min
5,3,8856,10,annual_trading_time,c,6094.237173079258,-12168.474346158517,-12097.585841414631,-0.0015774074134457,0.0147829887344792,0.1215853146333029,"[-0.8218281691650204, 0.847135386782927, 0.9944891951494464, -0.012798217561877157, -0.008087710003286496]","[0.829655162823868, -0.8356171133379703, -0.9940348927628889]","[-0.001577407413445774, -0.8218281691650204, 0.847135386782927, 0.9944891951494464, -0.012798217561877157, -0.008087710003286496, 0.829655162823868, -0.8356171133379703, -0.9940348927628889, 0.014782988734479263]",True,1.0002893535057602,1.0000008255704764,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 11, ""gradient_per_observation"": 4.436559547806614e-06, ""warning"": """"}]",eligible,65.38281662794543,False,15min
4,5,8856,11,annual_trading_time,c,6096.142666530799,-12170.285333061598,-12092.307977843326,-0.0018315171214743,0.0147781702798076,0.121565497900546,"[0.7889182310925028, 0.30587856481009673, -0.1858518329583319, -0.30651924738289665]","[-0.7821514273274698, -0.3059066205087474, 0.16742894628522015, 0.2934763629984762, 0.024998279693765935]","[-0.0018315171214743529, 0.7889182310925028, 0.30587856481009673, -0.1858518329583319, -0.30651924738289665, -0.7821514273274698, -0.3059066205087474, 0.16742894628522015, 0.2934763629984762, 0.024998279693765935, 0.014778170279807669]",True,1.0734640394893942,1.0695803794177947,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.2323776453274338e-07, ""warning"": """"}]",eligible,70.66068019925115,False,15min
5,4,8856,11,annual_trading_time,c,6095.946284070549,-12169.892568141098,-12091.915212922826,-0.0018316224384643,0.0147788266541162,0.121568197544079,"[1.3439686517075495, -0.7570851078286169, 0.5296870479789356, -0.4532625497106625, 0.014333256353847922]","[-1.3372515150604822, 0.7539994443450199, -0.5464412484777689, 0.45177781218114416]","[-0.0018316224384643171, 1.3439686517075495, -0.7570851078286169, 0.5296870479789356, -0.4532625497106625, 0.014333256353847922, -1.3372515150604822, 0.7539994443450199, -0.5464412484777689, 0.45177781218114416, 0.014778826654116218]",True,1.068179323446317,1.0647147916622568,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 6.983473323522124e-07, ""warning"": """"}]",eligible,71.0534451197509,False,15min
5,5,8856,12,annual_trading_time,c,6099.988524501978,-12175.977049003955,-12090.910843311294,-0.0018322424584282,0.0147652313398045,0.1215122682686999,"[0.20865129563142884, 0.16073288542749647, 0.21811428235903096, -0.9223707559812417, 0.04099871227769539]","[-0.20157797457977475, -0.15480763073899642, -0.2319119450176921, 0.9111327149769904, -0.03895624785119566]","[-0.0018322424584282888, 0.20865129563142884, 0.16073288542749647, 0.21811428235903096, -0.9223707559812417, 0.04099871227769539, -0.20157797457977475, -0.15480763073899642, -0.2319119450176921, 0.9111327149769904, -0.03895624785119566, 0.014765231339804502]",True,1.0104685329353136,1.0099466821366907,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.362057152314993e-06, ""warning"": """"}]",eligible,72.05781473128263,False,15min
0,0,4428,2,annual_trading_time,c,1534.1381138534252,-3064.2762277068505,-3051.4848211191934,-0.0036638463939379,0.0292813921837663,0.1711180650421408,[],[],"[-0.0036638463939379843, 0.029281392183766332]",True,inf,inf,closed_form_gaussian_ml,1,"[{""method"": ""closed_form_gaussian_ml"", ""converged"": true, ""message"": ""mu=sample_mean; sigma2=sample_variance_ddof0"", ""iterations"": 0}]",eligible,0.0,True,30min
0,1,4428,3,annual_trading_time,c,1534.2335312366513,-3062.4670624733026,-3043.279952591817,-0.0036638219692132,0.0292801301532584,0.1711143774007855,[],[0.0067118444229766865],"[-0.003663821969213281, 0.0067118444229766865, 0.02928013015325847]",True,inf,148.99034259147837,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,8.20486852737622,False,30min
