scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
1min,2024-06-17,2024-06-17,2024-06-17,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.688735203332467,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-17,2024-06-17,2024-06-17,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.66191221651993,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-17,2024-06-17,2024-06-17,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08793951736009147,0.21943115699951005,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-17,2024-06-17,2024-06-17,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.42172675132909,5.480290253127348e-16,-3.4426321555520905,-2.86695748394138,-2.5696553279762426,4,535,True,
1min,2024-06-17,2024-06-17,2024-06-17,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.67201933150437,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-17,2024-06-17,2024-06-17,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08701549061100615,0.6530064148490574,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-18,2024-06-18,2024-06-18,540,main,ADF,c,unit_root,12.0,bic,False,ok,-21.91271092701668,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-18,2024-06-18,2024-06-18,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-22.1321145219246,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-18,2024-06-18,2024-06-18,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2079269897234336,0.2531660897795829,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-18,2024-06-18,2024-06-18,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-21.97378450398511,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-18,2024-06-18,2024-06-18,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-22.176222103330616,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-18,2024-06-18,2024-06-18,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.046696069542994316,0.6208687970744979,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-18,2024-06-18,2024-06-18,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-7.6004525158188265,2.3970859293805882e-11,-3.4426552678216003,-2.8669676577777548,-2.569660749624767,5,534,True,
1min,2024-06-18,2024-06-18,2024-06-18,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-22.360939946618355,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-18,2024-06-18,2024-06-18,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.18420252291379685,0.30068385537058195,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-19,2024-06-19,2024-06-19,540,main,ADF,c,unit_root,12.0,bic,False,ok,-22.97400755175501,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-19,2024-06-19,2024-06-19,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-22.98924087859119,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-19,2024-06-19,2024-06-19,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3360971856432617,0.10789122100812339,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-19,2024-06-19,2024-06-19,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-23.036925252529915,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-19,2024-06-19,2024-06-19,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-23.061171066971603,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-19,2024-06-19,2024-06-19,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05878380340386621,0.46233567376349755,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-19,2024-06-19,2024-06-19,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-22.97400755175501,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-19,2024-06-19,2024-06-19,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.11507027451501,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-19,2024-06-19,2024-06-19,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.38717566350076593,0.07821902665058211,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-20,2024-06-20,2024-06-20,540,main,ADF,c,unit_root,12.0,bic,False,ok,-22.97855680701741,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-20,2024-06-20,2024-06-20,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.00479223339054,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-20,2024-06-20,2024-06-20,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11064103290440885,0.5357225777072325,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-20,2024-06-20,2024-06-20,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-22.964400290599688,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-20,2024-06-20,2024-06-20,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-22.990844553878443,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-20,2024-06-20,2024-06-20,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05341311145257851,0.5282485335187039,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-20,2024-06-20,2024-06-20,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-8.420569089493082,1.9887719804045175e-13,-3.4426321555520905,-2.86695748394138,-2.5696553279762426,4,535,True,
1min,2024-06-20,2024-06-20,2024-06-20,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.07663296676191,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-20,2024-06-20,2024-06-20,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10207598318227105,0.575500080854466,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-21,2024-06-21,2024-06-21,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.38446216647257,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-21,2024-06-21,2024-06-21,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.453701674068007,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-21,2024-06-21,2024-06-21,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0939516075631373,0.6157893214726741,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-21,2024-06-21,2024-06-21,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.366437729381563,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-21,2024-06-21,2024-06-21,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.435753824085005,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-21,2024-06-21,2024-06-21,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06353043278403929,0.4100300056823522,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-21,2024-06-21,2024-06-21,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-24.38446216647257,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-21,2024-06-21,2024-06-21,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.41951588379121,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-21,2024-06-21,2024-06-21,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.091897194002982,0.6267170531756276,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-24,2024-06-24,2024-06-24,540,main,ADF,c,unit_root,12.0,bic,False,ok,-23.344303082952337,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-24,2024-06-24,2024-06-24,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.355259875419257,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-24,2024-06-24,2024-06-24,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.4314340648781347,0.059815839697194936,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-24,2024-06-24,2024-06-24,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-23.455461706036267,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-24,2024-06-24,2024-06-24,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-23.45669647099694,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-24,2024-06-24,2024-06-24,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1342717068305564,0.0694004728539413,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-24,2024-06-24,2024-06-24,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-10.381805087541103,2.1294621914673868e-18,-3.442609129942274,-2.866947348175723,-2.569649926626197,3,536,True,
1min,2024-06-24,2024-06-24,2024-06-24,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.34655478125217,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-24,2024-06-24,2024-06-24,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.44535419466866516,0.055015794941839606,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-25,2024-06-25,2024-06-25,540,main,ADF,c,unit_root,12.0,bic,False,ok,-22.469045750363073,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-25,2024-06-25,2024-06-25,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-22.476153411496238,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-25,2024-06-25,2024-06-25,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06114858839388903,0.8074699167219335,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-25,2024-06-25,2024-06-25,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-22.463555025544753,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-25,2024-06-25,2024-06-25,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-22.47115742759361,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-25,2024-06-25,2024-06-25,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.025986231214520667,0.9234863198386593,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-25,2024-06-25,2024-06-25,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.927468297659853,2.8813934207946076e-17,-3.4427485933555886,-2.8670087381529723,-2.569682641509434,9,530,True,
1min,2024-06-25,2024-06-25,2024-06-25,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.171412862561496,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-25,2024-06-25,2024-06-25,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09301270082991694,0.620783506223846,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-26,2024-06-26,2024-06-26,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.250297475932374,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-26,2024-06-26,2024-06-26,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.23732177058829,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-26,2024-06-26,2024-06-26,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3639133113044343,0.09027970614687686,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-26,2024-06-26,2024-06-26,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.360206609321416,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-26,2024-06-26,2024-06-26,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.35530028581186,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-26,2024-06-26,2024-06-26,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.13279228279390076,0.07190985725189523,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-26,2024-06-26,2024-06-26,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-24.250297475932374,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-26,2024-06-26,2024-06-26,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.274483282214085,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-26,2024-06-26,2024-06-26,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.39030375834194486,0.07674351021606375,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-27,2024-06-27,2024-06-27,540,main,ADF,c,unit_root,12.0,bic,False,ok,-25.44421388298571,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-27,2024-06-27,2024-06-27,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.33901409546276,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-27,2024-06-27,2024-06-27,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0976251918538834,0.597374040730583,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-27,2024-06-27,2024-06-27,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-25.451251000986012,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-27,2024-06-27,2024-06-27,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-25.3478059243595,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-27,2024-06-27,2024-06-27,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.049063603854108406,0.5878334345938362,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-27,2024-06-27,2024-06-27,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-13.390219131264804,4.783885462045126e-25,-3.4425861905056556,-2.8669372502674824,-2.5696445454608505,2,537,True,
1min,2024-06-27,2024-06-27,2024-06-27,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.319086728334796,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-27,2024-06-27,2024-06-27,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09097263785887742,0.6316349050059711,0.7428,0.4614,0.3475,12,540,False,
1min,2024-06-28,2024-06-28,2024-06-28,540,main,ADF,c,unit_root,12.0,bic,False,ok,-25.449792223732366,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-06-28,2024-06-28,2024-06-28,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.422438410208283,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-06-28,2024-06-28,2024-06-28,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05687499245625673,0.8340414976813052,0.7428,0.4614,0.3475,6,540,False,
1min,2024-06-28,2024-06-28,2024-06-28,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-25.426149260141536,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-06-28,2024-06-28,2024-06-28,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-25.398888453218337,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-06-28,2024-06-28,2024-06-28,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05623279847149677,0.4928064183420387,0.2175,0.1479,0.1193,6,540,False,
1min,2024-06-28,2024-06-28,2024-06-28,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-8.175015058319007,8.422677699432272e-13,-3.4426552678216003,-2.8669676577777548,-2.569660749624767,5,534,True,
1min,2024-06-28,2024-06-28,2024-06-28,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.34265520730242,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-06-28,2024-06-28,2024-06-28,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.051106990723839986,0.8697816359062458,0.7428,0.4614,0.3475,12,540,False,
1min,2024-07-01,2024-07-01,2024-07-01,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.887840398937723,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-07-01,2024-07-01,2024-07-01,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.76180754251838,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-07-01,2024-07-01,2024-07-01,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.14774123085505675,0.3971114395671258,0.7428,0.4614,0.3475,6,540,False,
1min,2024-07-01,2024-07-01,2024-07-01,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.87603038688978,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-07-01,2024-07-01,2024-07-01,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.752871591035216,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-07-01,2024-07-01,2024-07-01,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.037734096311428676,0.7570046865520266,0.2175,0.1479,0.1193,6,540,False,
1min,2024-07-01,2024-07-01,2024-07-01,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-7.752809944021076,9.916261758489172e-12,-3.4426552678216003,-2.8669676577777548,-2.569660749624767,5,534,True,
1min,2024-07-01,2024-07-01,2024-07-01,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.804947915021206,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-07-01,2024-07-01,2024-07-01,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1225536501984985,0.4859724334269796,0.7428,0.4614,0.3475,12,540,False,
1min,2024-07-02,2024-07-02,2024-07-02,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.115356269441367,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-07-02,2024-07-02,2024-07-02,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.117474192472336,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-07-02,2024-07-02,2024-07-02,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07571358290719216,0.7175904479738403,0.7428,0.4614,0.3475,6,540,False,
1min,2024-07-02,2024-07-02,2024-07-02,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.11054389731099,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-07-02,2024-07-02,2024-07-02,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.111420490629,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-07-02,2024-07-02,2024-07-02,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06904958831351758,0.35548011129983254,0.2175,0.1479,0.1193,6,540,False,
1min,2024-07-02,2024-07-02,2024-07-02,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-15.284066590977762,4.53625937001979e-28,-3.442563336759378,-2.866927190004947,-2.5696391843672695,1,538,True,
1min,2024-07-02,2024-07-02,2024-07-02,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.117964581844575,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-07-02,2024-07-02,2024-07-02,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07804626286541565,0.7035870163459758,0.7428,0.4614,0.3475,12,540,False,
1min,2024-07-03,2024-07-03,2024-07-03,540,main,ADF,c,unit_root,12.0,bic,False,ok,-26.60601658884398,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-07-03,2024-07-03,2024-07-03,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-26.490380094112897,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-07-03,2024-07-03,2024-07-03,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3338784957970808,0.10942664650721051,0.7428,0.4614,0.3475,6,540,False,
1min,2024-07-03,2024-07-03,2024-07-03,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-26.67998800362664,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-07-03,2024-07-03,2024-07-03,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-26.590342800220192,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-07-03,2024-07-03,2024-07-03,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06460121057605019,0.39898789423949815,0.2175,0.1479,0.1193,6,540,False,
1min,2024-07-03,2024-07-03,2024-07-03,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-26.60601658884398,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-07-03,2024-07-03,2024-07-03,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-26.60108240624075,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-07-03,2024-07-03,2024-07-03,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.36117039614624596,0.09185609416882416,0.7428,0.4614,0.3475,12,540,False,
1min,2024-07-04,2024-07-04,2024-07-04,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.85286245425234,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-07-04,2024-07-04,2024-07-04,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.183726189776685,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-07-04,2024-07-04,2024-07-04,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06916647320464865,0.7576177831835317,0.7428,0.4614,0.3475,6,540,False,
1min,2024-07-04,2024-07-04,2024-07-04,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.85458579613797,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-07-04,2024-07-04,2024-07-04,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-25.19972463643099,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-07-04,2024-07-04,2024-07-04,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.017561352065192787,0.9889110330616967,0.2175,0.1479,0.1193,6,540,False,
1min,2024-07-04,2024-07-04,2024-07-04,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-12.194800065558045,1.2617146839803568e-22,-3.4426321555520905,-2.86695748394138,-2.5696553279762426,4,535,True,
1min,2024-07-04,2024-07-04,2024-07-04,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.589644570204534,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-07-04,2024-07-04,2024-07-04,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08176413709164773,0.6822549511134965,0.7428,0.4614,0.3475,12,540,False,
1min,2024-07-05,2024-07-05,2024-07-05,540,main,ADF,c,unit_root,12.0,bic,False,ok,-23.091364237530698,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-07-05,2024-07-05,2024-07-05,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.132433276894925,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
