scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
15min,2024-03-01,2024-03-01,2024-03-01,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.034709647846214,1.8937914488549114e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-01,2024-03-01,2024-03-01,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.978070784881132,2.452119825712849e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-01,2024-03-01,2024-03-01,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.059890026777687455,0.8152951702941712,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-01,2024-03-01,2024-03-01,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-4.976535848821867,0.00022697365365364572,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-01,2024-03-01,2024-03-01,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.910661147055649,0.0002983131066655952,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-01,2024-03-01,2024-03-01,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06000360287378374,0.4481408764342757,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-01,2024-03-01,2024-03-01,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-1.577756365780905,0.4947568351842,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,6,29,False,
15min,2024-03-01,2024-03-01,2024-03-01,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.080457347563742,1.534451963549777e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-01,2024-03-01,2024-03-01,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08887099013251595,0.6428855083680948,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-04,2024-03-04,2024-03-04,36,main,ADF,c,unit_root,6.0,bic,False,ok,-4.4047788723754016,0.0002911051947374007,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-04,2024-03-04,2024-03-04,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.474577288526801,0.0002185190035815711,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-04,2024-03-04,2024-03-04,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1147939710280661,0.5177719534025376,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-04,2024-03-04,2024-03-04,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-4.407466409671621,0.002130414895918841,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-04,2024-03-04,2024-03-04,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.462201871249096,0.0017393122788813813,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-04,2024-03-04,2024-03-04,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.058684153497741254,0.463521982169747,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-04,2024-03-04,2024-03-04,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-4.4047788723754016,0.0002911051947374007,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-04,2024-03-04,2024-03-04,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.416760523500954,0.0002772024328822944,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-04,2024-03-04,2024-03-04,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11922871752542931,0.499097167662779,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-05,2024-03-05,2024-03-05,36,main,ADF,c,unit_root,6.0,bic,False,ok,-6.6561854089357535,4.9774976784806874e-09,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1,34,True,
15min,2024-03-05,2024-03-05,2024-03-05,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-8.472060810691882,1.4685940145919709e-13,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-05,2024-03-05,2024-03-05,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09496303010697446,0.6106848494651277,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-05,2024-03-05,2024-03-05,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.626783105118614,9.690494970281089e-08,-4.253042608385915,-3.5485904579686545,-3.2070617952371263,1,34,True,
15min,2024-03-05,2024-03-05,2024-03-05,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-8.427973571633684,7.346697890350889e-12,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-05,2024-03-05,2024-03-05,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07705444070035089,0.2896111378546365,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-05,2024-03-05,2024-03-05,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-6.6561854089357535,4.9774976784806874e-09,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1,34,True,
15min,2024-03-05,2024-03-05,2024-03-05,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-8.63349211357384,5.672097623661347e-14,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-05,2024-03-05,2024-03-05,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10582818767807971,0.5575991469178195,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-06,2024-03-06,2024-03-06,36,main,ADF,c,unit_root,6.0,bic,False,ok,-3.1386752715638484,0.023820315128670718,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1,34,True,
15min,2024-03-06,2024-03-06,2024-03-06,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.382710079611884,2.2021643689235307e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-06,2024-03-06,2024-03-06,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.055551443567015885,0.8422708171999013,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-06,2024-03-06,2024-03-06,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.3029477347806875,4.961727923966304e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-06,2024-03-06,2024-03-06,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.294941029108051,5.163475613521033e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-06,2024-03-06,2024-03-06,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05644678149571014,0.4902386220514783,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-06,2024-03-06,2024-03-06,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-4.000824597833448,0.0014061995665747263,-3.6699197407407405,-2.9640707407407407,-2.621171111111111,5,30,True,
15min,2024-03-06,2024-03-06,2024-03-06,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.447551684352903,1.55229450371355e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-06,2024-03-06,2024-03-06,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07788068273746337,0.704537066260456,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-07,2024-03-07,2024-03-07,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.818339131675341,4.2403526358149765e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-07,2024-03-07,2024-03-07,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.819933488083914,4.2060644740180785e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-07,2024-03-07,2024-03-07,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.23726371670873359,0.2058837267934256,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-07,2024-03-07,2024-03-07,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.9962440498552745,2.237143953543313e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-07,2024-03-07,2024-03-07,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.026144847213696,1.9354611952627592e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-07,2024-03-07,2024-03-07,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05235647049739114,0.5424117659446663,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-07,2024-03-07,2024-03-07,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.818339131675341,4.2403526358149765e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-07,2024-03-07,2024-03-07,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.8444602264620364,3.711542251316909e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-07,2024-03-07,2024-03-07,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2739507689820378,0.1606762823103773,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-11,2024-03-11,2024-03-11,36,main,ADF,c,unit_root,6.0,bic,False,ok,-4.553443587291417,0.00015724690277689278,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-11,2024-03-11,2024-03-11,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.461166992786982,0.00023097317804546432,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-11,2024-03-11,2024-03-11,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06948146337964195,0.7556592950488583,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-11,2024-03-11,2024-03-11,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-3.804029849283481,0.016357792203064426,-4.2970953703703705,-3.5685571851851847,-3.2184266666666668,5,30,True,
15min,2024-03-11,2024-03-11,2024-03-11,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.4454163411951235,0.001851487509958494,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-11,2024-03-11,2024-03-11,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04883069638371061,0.5910833062738053,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-11,2024-03-11,2024-03-11,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-3.464625603623271,0.008943440700352082,-3.6699197407407405,-2.9640707407407407,-2.621171111111111,5,30,True,
15min,2024-03-11,2024-03-11,2024-03-11,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.461767883585114,0.0002304009881280476,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-11,2024-03-11,2024-03-11,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10653955431895024,0.5543656621865899,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-12,2024-03-12,2024-03-12,36,main,ADF,c,unit_root,6.0,bic,False,ok,-6.220481705717747,5.238142021804331e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-12,2024-03-12,2024-03-12,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.211190028019298,5.502599412452881e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-12,2024-03-12,2024-03-12,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08062055529329337,0.6888164860220871,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-12,2024-03-12,2024-03-12,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.116868823253653,1.243756050205595e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-12,2024-03-12,2024-03-12,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.110094636940664,1.2856855140498341e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-12,2024-03-12,2024-03-12,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0661298348790763,0.3837016512092371,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-12,2024-03-12,2024-03-12,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-6.220481705717747,5.238142021804331e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-12,2024-03-12,2024-03-12,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.240105878136444,4.7199831207938656e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-12,2024-03-12,2024-03-12,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09642569415499203,0.6033715292250399,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-13,2024-03-13,2024-03-13,36,main,ADF,c,unit_root,6.0,bic,False,ok,-4.908773243207197,3.352868272932042e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-13,2024-03-13,2024-03-13,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.951824339690799,2.7617775915704768e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-13,2024-03-13,2024-03-13,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1874090151290767,0.2938106061083474,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-13,2024-03-13,2024-03-13,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-4.890775213445748,0.0003237467994511404,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-13,2024-03-13,2024-03-13,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.921641800216763,0.0002850964930805222,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-13,2024-03-13,2024-03-13,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.044262373254843744,0.6570644011773439,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-13,2024-03-13,2024-03-13,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-4.908773243207197,3.352868272932042e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-13,2024-03-13,2024-03-13,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.87791823306396,3.8495273924278656e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-13,2024-03-13,2024-03-13,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2520479571133213,0.1860923626752291,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-14,2024-03-14,2024-03-14,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.040512750186225,1.8440701534955527e-05,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1,34,True,
15min,2024-03-14,2024-03-14,2024-03-14,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.724105091743592,7.580281841735588e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-14,2024-03-14,2024-03-14,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10171718478251035,0.5772250731610079,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-14,2024-03-14,2024-03-14,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.161812374337964,0.00010333431044754365,-4.253042608385915,-3.5485904579686545,-3.2070617952371263,1,34,True,
15min,2024-03-14,2024-03-14,2024-03-14,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.686327158462017,0.0007365931079031686,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-14,2024-03-14,2024-03-14,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04748364341778848,0.6098793941703932,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-14,2024-03-14,2024-03-14,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.040512750186225,1.8440701534955527e-05,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1,34,True,
15min,2024-03-14,2024-03-14,2024-03-14,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.9532077039809845,2.7445563180276864e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-14,2024-03-14,2024-03-14,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2129287397000898,0.24423439339269679,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-15,2024-03-15,2024-03-15,36,main,ADF,c,unit_root,6.0,bic,False,ok,-2.3550854412658633,0.15481638225947714,-3.6461350877925254,-2.954126991123355,-2.6159676124885216,2,33,False,
15min,2024-03-15,2024-03-15,2024-03-15,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.3668792640625655,2.3977598760148882e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-15,2024-03-15,2024-03-15,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.33554463674554524,0.10827360778854998,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-15,2024-03-15,2024-03-15,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.63313726035681,9.381291495991473e-08,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-15,2024-03-15,2024-03-15,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.592339513919428,1.1550034633707413e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-15,2024-03-15,2024-03-15,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05372847525509077,0.5240990098014372,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-15,2024-03-15,2024-03-15,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-2.3550854412658633,0.15481638225947714,-3.6461350877925254,-2.954126991123355,-2.6159676124885216,2,33,False,
15min,2024-03-15,2024-03-15,2024-03-15,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.364720080506706,2.4257293331833992e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-15,2024-03-15,2024-03-15,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3381521821682595,0.10646907808424948,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-18,2024-03-18,2024-03-18,36,main,ADF,c,unit_root,6.0,bic,False,ok,-2.6736451031829107,0.07871089834953932,-3.653519805908203,-2.9572185644531253,-2.6175881640625,3,32,False,
15min,2024-03-18,2024-03-18,2024-03-18,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.0503516310856655,1.762635598130018e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-18,2024-03-18,2024-03-18,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3409822235292399,0.1045105719520831,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-18,2024-03-18,2024-03-18,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.285083818476333,5.422949250048352e-07,-4.253042608385915,-3.5485904579686545,-3.2070617952371263,1,34,True,
15min,2024-03-18,2024-03-18,2024-03-18,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-5.1160058045706585,0.00012583120871279018,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-18,2024-03-18,2024-03-18,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07470440790563104,0.307658400725915,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-18,2024-03-18,2024-03-18,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-2.6736451031829107,0.07871089834953932,-3.653519805908203,-2.9572185644531253,-2.6175881640625,3,32,False,
15min,2024-03-18,2024-03-18,2024-03-18,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.033232695821807,1.9066511486500025e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-18,2024-03-18,2024-03-18,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.31163893521893893,0.1258251588126034,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-19,2024-03-19,2024-03-19,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.281185286606781,5.989033095002134e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-19,2024-03-19,2024-03-19,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.253241589003837,6.838624342482824e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-19,2024-03-19,2024-03-19,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.27487813410890255,0.15971027696989318,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-19,2024-03-19,2024-03-19,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.515089416878541,2.1514332739826958e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-19,2024-03-19,2024-03-19,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-5.501537045509928,2.2884794171767455e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-19,2024-03-19,2024-03-19,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04862450489483772,0.5939603968162178,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-19,2024-03-19,2024-03-19,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.281185286606781,5.989033095002134e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-19,2024-03-19,2024-03-19,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.2672335917423645,6.399560612648982e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-19,2024-03-19,2024-03-19,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3348751111200068,0.1087369473217946,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-20,2024-03-20,2024-03-20,36,main,ADF,c,unit_root,6.0,bic,False,ok,-6.27537268027815,3.912405397941103e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-20,2024-03-20,2024-03-20,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.376733552912917,2.2740881664816626e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-20,2024-03-20,2024-03-20,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.176478849620016,0.3184394261608828,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-20,2024-03-20,2024-03-20,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.315222038796668,4.6674005331640073e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
15min,2024-03-20,2024-03-20,2024-03-20,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.512162549758414,1.7351997903247168e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3,35,True,
15min,2024-03-20,2024-03-20,2024-03-20,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06805563856519785,0.3649462993790681,0.2175,0.1479,0.1193,3,36,False,
15min,2024-03-20,2024-03-20,2024-03-20,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-6.27537268027815,3.912405397941103e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-20,2024-03-20,2024-03-20,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.42856313949259,1.7200211667249608e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6,35,True,
15min,2024-03-20,2024-03-20,2024-03-20,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.19575041071177968,0.2763717437023928,0.7428,0.4614,0.3475,6,36,False,
15min,2024-03-21,2024-03-21,2024-03-21,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.237216063689367,7.377410421290794e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0,35,True,
15min,2024-03-21,2024-03-21,2024-03-21,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.213813489407846,8.238760685807362e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3,35,True,
15min,2024-03-21,2024-03-21,2024-03-21,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.25278789824986914,0.18514372019247546,0.7428,0.4614,0.3475,3,36,False,
15min,2024-03-21,2024-03-21,2024-03-21,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.418388446606584,3.3339203114760234e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0,35,True,
