scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
15min,2024-04-03,2024-04-03,2024-04-03,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.9910158804657625,0.00021364030770124455,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-03,2024-04-03,2024-04-03,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08784432315023612,0.21994112598087795,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-03,2024-04-03,2024-04-03,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-4.952241744022973,2.7565704584664357e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-03,2024-04-03,2024-04-03,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.986551821330167,2.359419820146158e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-03,2024-04-03,2024-04-03,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10670253550660606,0.553624838606336,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-04,2024-04-04,2024-04-04,36,main,ADF,c,unit_root,6.0,bic,False,ok,-3.8248459349185624,0.0026630966765384496,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-04,2024-04-04,2024-04-04,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-3.9143733820916258,0.0019315767969136117,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-04,2024-04-04,2024-04-04,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.4300888953823982,0.06030492654797061,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-04,2024-04-04,2024-04-04,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-4.435390813598084,0.0019216662423891064,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-04,2024-04-04,2024-04-04,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.47602415335423,0.0016517347602479921,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-04,2024-04-04,2024-04-04,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07465507586718141,0.30803787794475834,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-04,2024-04-04,2024-04-04,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-3.8248459349185624,0.0026630966765384496,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-04,2024-04-04,2024-04-04,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-3.8927546821468684,0.002088820437752381,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-04,2024-04-04,2024-04-04,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3824400512391786,0.0804897697759293,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-05,2024-04-05,2024-04-05,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.083183537656185,1.5152595209911472e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-05,2024-04-05,2024-04-05,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.115485207752454,1.304794154833475e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-05,2024-04-05,2024-04-05,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1447043285954562,0.4068451006555891,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-05,2024-04-05,2024-04-05,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.255694291486215,6.867926726606002e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-05,2024-04-05,2024-04-05,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-5.268146014567031,6.502598306661121e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-05,2024-04-05,2024-04-05,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07347218789550859,0.3177317675374283,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-05,2024-04-05,2024-04-05,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.083183537656185,1.5152595209911472e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-05,2024-04-05,2024-04-05,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.14408394710911,1.1422763907049594e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-05,2024-04-05,2024-04-05,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.14358619517072785,0.41042886163228254,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-08,2024-04-08,2024-04-08,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.828406107108607,4.0283532571487406e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-08,2024-04-08,2024-04-08,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.837850508392402,3.8389108885492513e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-08,2024-04-08,2024-04-08,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2310033285932307,0.2149949566769232,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-08,2024-04-08,2024-04-08,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.062612361124193,1.62105341533684e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-08,2024-04-08,2024-04-08,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.193213901819014,8.546895766923363e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-08,2024-04-08,2024-04-08,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05682223974107698,0.4857331231070762,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-08,2024-04-08,2024-04-08,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.053566798830972,1.7367851177352442e-05,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1.0,34.0,True,
15min,2024-04-08,2024-04-08,2024-04-08,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.868686178016401,3.279102628905542e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-08,2024-04-08,2024-04-08,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.26950516702748856,0.16534019189135932,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-09,2024-04-09,2024-04-09,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.968791186600662,1.9586569469271526e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-09,2024-04-09,2024-04-09,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.143325700884738,7.874878500501868e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-09,2024-04-09,2024-04-09,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0823791417315365,0.6787262359665938,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-09,2024-04-09,2024-04-09,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.889279417767883,3.7420310406352246e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-09,2024-04-09,2024-04-09,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.060071037699241,1.6412380109502978e-06,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-09,2024-04-09,2024-04-09,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0782395671627822,0.28114594883727,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-09,2024-04-09,2024-04-09,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.404078673214955,3.3210269763366025e-06,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1.0,34.0,True,
15min,2024-04-09,2024-04-09,2024-04-09,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.721177910802536,3.4799589115861357e-09,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-09,2024-04-09,2024-04-09,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.13430658144606264,0.44155280326690877,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-10,2024-04-10,2024-04-10,36,main,ADF,c,unit_root,6.0,bic,False,ok,-6.40179356535638,1.987172492729777e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.38591472302711,2.164525658943513e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.49963589691231575,0.03992666006281316,0.7428,0.4614,0.3475,3.0,36.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-7.874077522833633,1.396784573472463e-10,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-7.635836932809008,4.958221380418122e-10,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09628505793196813,0.17773681925875806,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-10,2024-04-10,2024-04-10,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-6.40179356535638,1.987172492729777e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.417205258329488,1.8287483543114848e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-10,2024-04-10,2024-04-10,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.45631827275858433,0.05158803976294239,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-11,2024-04-11,2024-04-11,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.748751241297436,6.035122452172585e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-11,2024-04-11,2024-04-11,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.7507330458557115,5.974993876873912e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-11,2024-04-11,2024-04-11,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06785503371605978,0.7657718110918563,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-11,2024-04-11,2024-04-11,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.65096633837149,1.1509677320095483e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-11,2024-04-11,2024-04-11,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-5.655220250234527,1.1284401112757411e-05,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-11,2024-04-11,2024-04-11,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05787216038306591,0.47318856686826294,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-11,2024-04-11,2024-04-11,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-5.748751241297436,6.035122452172585e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-11,2024-04-11,2024-04-11,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.804851798808666,4.541561739647431e-07,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-11,2024-04-11,2024-04-11,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0972721863853946,0.599139068073027,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-12,2024-04-12,2024-04-12,36,main,ADF,c,unit_root,6.0,bic,False,ok,-7.001402870607188,7.305988770966432e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-12,2024-04-12,2024-04-12,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.912045657188876,1.205422331483881e-09,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-12,2024-04-12,2024-04-12,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.13648870196578788,0.4340797877883977,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-12,2024-04-12,2024-04-12,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-7.0967424963938335,8.52699256631409e-09,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-12,2024-04-12,2024-04-12,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.995144128662387,1.4491998557323583e-08,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-12,2024-04-12,2024-04-12,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09989104854506725,0.16219375627126187,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-12,2024-04-12,2024-04-12,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-7.001402870607188,7.305988770966432e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-12,2024-04-12,2024-04-12,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.987508137495269,7.898941716278865e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-12,2024-04-12,2024-04-12,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.16559069572510052,0.34584973701895455,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-15,2024-04-15,2024-04-15,36,main,ADF,c,unit_root,6.0,bic,False,ok,-6.5088184792284975,1.1136239032973675e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-15,2024-04-15,2024-04-15,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.7248016109048745,3.4110400774769525e-09,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-15,2024-04-15,2024-04-15,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09727974235527564,0.5991012882236217,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-15,2024-04-15,2024-04-15,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-6.387028041050079,3.25960903744612e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-15,2024-04-15,2024-04-15,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-6.58146141340857,1.2207425722205346e-07,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-15,2024-04-15,2024-04-15,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0756028500137185,0.30074730758678075,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-15,2024-04-15,2024-04-15,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-6.5088184792284975,1.1136239032973675e-08,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-15,2024-04-15,2024-04-15,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-6.908564526135903,1.2291001266651972e-09,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-15,2024-04-15,2024-04-15,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1053053665248767,0.5599756067051059,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-17,2024-04-17,2024-04-17,36,main,ADF,c,unit_root,6.0,bic,False,ok,-7.915936578849042,3.836267869575705e-12,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-17,2024-04-17,2024-04-17,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-8.287951976772721,4.339112614514898e-13,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-17,2024-04-17,2024-04-17,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2157929103867844,0.2391875103514543,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-17,2024-04-17,2024-04-17,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-7.95050307064838,9.299174518108728e-11,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-17,2024-04-17,2024-04-17,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-8.467893463690746,5.946303724400079e-12,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-17,2024-04-17,2024-04-17,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06023957971663624,0.44545932140186095,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-17,2024-04-17,2024-04-17,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-7.915936578849042,3.836267869575705e-12,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-17,2024-04-17,2024-04-17,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.10837914701266,3.4526920415782974e-15,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-17,2024-04-17,2024-04-17,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.31667350432344243,0.12161213027326992,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-18,2024-04-18,2024-04-18,36,main,ADF,c,unit_root,6.0,bic,False,ok,-3.8116110776620755,0.002790727692067282,-3.639224104416853,-2.9512301791166293,-2.614446989619377,1.0,34.0,True,
15min,2024-04-18,2024-04-18,2024-04-18,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.1755296361866225,9.861852805134337e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-18,2024-04-18,2024-04-18,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10275672882236404,0.572227265277096,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-18,2024-04-18,2024-04-18,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-3.8010645326463406,0.016506864391173732,-4.253042608385915,-3.5485904579686545,-3.2070617952371263,1.0,34.0,True,
15min,2024-04-18,2024-04-18,2024-04-18,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-5.092217669317546,0.00013929734988078665,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-18,2024-04-18,2024-04-18,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08701674300308129,0.22437459105492166,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-18,2024-04-18,2024-04-18,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-2.357576239217181,0.15406981218061305,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,6.0,29.0,False,
15min,2024-04-18,2024-04-18,2024-04-18,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.25746337504893,6.7031586057721215e-06,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-18,2024-04-18,2024-04-18,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0958386789127462,0.606306605436269,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-19,2024-04-19,2024-04-19,36,main,ADF,c,unit_root,6.0,bic,False,ok,-7.177199955205429,2.707843634173184e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-19,2024-04-19,2024-04-19,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-7.339056713080819,1.077183007600046e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-19,2024-04-19,2024-04-19,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.37792620751990635,0.0827927512653539,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-19,2024-04-19,2024-04-19,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-7.258321107424268,3.6521941258307557e-09,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-19,2024-04-19,2024-04-19,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-7.527426828509966,8.812974993448874e-10,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-19,2024-04-19,2024-04-19,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11368059221640543,0.11518758860430964,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-19,2024-04-19,2024-04-19,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-7.177199955205429,2.707843634173184e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-19,2024-04-19,2024-04-19,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-7.276218357980377,1.5419942007789273e-10,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-19,2024-04-19,2024-04-19,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.34443685028902976,0.10211982678959877,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-22,2024-04-22,2024-04-22,36,main,ADF,c,unit_root,6.0,bic,False,ok,-4.9012497108609185,3.4679548584447635e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-22,2024-04-22,2024-04-22,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.883204186963852,3.759693354193534e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-22,2024-04-22,2024-04-22,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0808083914875017,0.6877387373667935,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-22,2024-04-22,2024-04-22,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-4.837742236580522,0.0004020496691335855,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
15min,2024-04-22,2024-04-22,2024-04-22,36,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-4.8167582876985024,0.0004377474470156977,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,3.0,35.0,True,
15min,2024-04-22,2024-04-22,2024-04-22,36,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08101760453577096,0.2617751411326141,0.2175,0.1479,0.1193,3.0,36.0,False,
15min,2024-04-22,2024-04-22,2024-04-22,36,lag_sensitivity,ADF,c,unit_root,6.0,aic,False,ok,-4.9012497108609185,3.4679548584447635e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-22,2024-04-22,2024-04-22,36,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-4.8168252030649,5.049548784070387e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,6.0,35.0,True,
15min,2024-04-22,2024-04-22,2024-04-22,36,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11295262405956455,0.5255522927060653,0.7428,0.4614,0.3475,6.0,36.0,False,
15min,2024-04-23,2024-04-23,2024-04-23,36,main,ADF,c,unit_root,6.0,bic,False,ok,-5.163674134796465,1.0424433832253742e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,0.0,35.0,True,
15min,2024-04-23,2024-04-23,2024-04-23,36,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-5.163897505281204,1.0413552679323146e-05,-3.6327426647230316,-2.9485102040816327,-2.6130173469387756,3.0,35.0,True,
15min,2024-04-23,2024-04-23,2024-04-23,36,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.15586796454834798,0.3727739150346786,0.7428,0.4614,0.3475,3.0,36.0,False,
15min,2024-04-23,2024-04-23,2024-04-23,36,trend_sensitivity,ADF,ct,unit_root,6.0,bic,False,ok,-5.062326322824597,0.00015818344643742904,-4.243765510204081,-3.5443646122448977,-3.2046503498542274,0.0,35.0,True,
