scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
5min,2024-04-18,2024-04-18,2024-04-18,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.713690516748654,7.97347836421133e-17,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-04-18,2024-04-18,2024-04-18,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.713807266772946,7.969256659093648e-17,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-18,2024-04-18,2024-04-18,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10144362413182198,0.1560617957289737,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-18,2024-04-18,2024-04-18,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-10.763208949743603,2.4902159175359497e-19,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-18,2024-04-18,2024-04-18,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.803176294092475,1.993692154927769e-19,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-18,2024-04-18,2024-04-18,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10405784144194924,0.5659719161444748,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-19,2024-04-19,2024-04-19,108,main,ADF,c,unit_root,12.0,bic,False,ok,-10.35975089006476,2.4137825551453272e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-19,2024-04-19,2024-04-19,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.442688113363905,1.5076529476889539e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-19,2024-04-19,2024-04-19,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3213344115918416,0.11810767363886393,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-19,2024-04-19,2024-04-19,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-9.04767682920104,2.8325124058838336e-13,-4.0468193247781725,-3.452751165593073,-3.151810567112449,1,106,True,
5min,2024-04-19,2024-04-19,2024-04-19,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.621735770213,1.2127993591866189e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-19,2024-04-19,2024-04-19,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08458631885651506,0.23888208686090967,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-19,2024-04-19,2024-04-19,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-8.96425604742639,8.06887134097712e-15,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-04-19,2024-04-19,2024-04-19,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.475310458475178,1.2534932403412303e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-19,2024-04-19,2024-04-19,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.33594207618248256,0.10799856319551379,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-22,2024-04-22,2024-04-22,108,main,ADF,c,unit_root,12.0,bic,False,ok,-6.31598564465606,3.1497594577065255e-08,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-04-22,2024-04-22,2024-04-22,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.414187351282933,7.128685062904995e-21,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-22,2024-04-22,2024-04-22,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08306573778531837,0.6747867504121078,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-22,2024-04-22,2024-04-22,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-6.2956951067983855,5.144136000460966e-07,-4.0468193247781725,-3.452751165593073,-3.151810567112449,1,106,True,
5min,2024-04-22,2024-04-22,2024-04-22,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-11.374141355840054,4.516962031459846e-18,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-22,2024-04-22,2024-04-22,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08328788301245507,0.24695073117215582,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-22,2024-04-22,2024-04-22,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-6.31598564465606,3.1497594577065255e-08,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-04-22,2024-04-22,2024-04-22,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.444502885880656,6.064842751279671e-21,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-22,2024-04-22,2024-04-22,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07837329031757799,0.7017106293253721,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-23,2024-04-23,2024-04-23,108,main,ADF,c,unit_root,12.0,bic,False,ok,-10.24776795522937,4.56966914833613e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.288505460139952,3.6215388252442436e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1987574008613152,0.2704756845856565,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-23,2024-04-23,2024-04-23,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.190582258395604,9.175147803072772e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.22931641970032,7.622152627356173e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2025931473266465,0.014163925327752378,0.2175,0.1479,0.1193,4,108,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-3.841557304349168,0.002509628914426831,-3.4954932834550623,-2.8900369024285117,-2.5819706975209726,4,103,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.25825822998617,4.303896498455064e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-23,2024-04-23,2024-04-23,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.17689916169240213,0.31747319151171927,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-24,2024-04-24,2024-04-24,108,main,ADF,c,unit_root,12.0,bic,False,ok,-14.72965948145403,2.6720077598430744e-27,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-24,2024-04-24,2024-04-24,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-15.00120059584375,1.089169646275106e-27,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-24,2024-04-24,2024-04-24,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2377972955316588,0.20514264509491834,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-24,2024-04-24,2024-04-24,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-14.85366196045073,2.6107197662746367e-22,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-04-24,2024-04-24,2024-04-24,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-15.322977651440013,1.5888590123579505e-22,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-24,2024-04-24,2024-04-24,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07763285534394339,0.28547960468611866,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-24,2024-04-24,2024-04-24,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.992117187646718,1.983497398178213e-17,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-04-24,2024-04-24,2024-04-24,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-15.160183662704606,6.607542170425077e-28,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-24,2024-04-24,2024-04-24,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2743677195074387,0.16024195884641798,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-25,2024-04-25,2024-04-25,108,main,ADF,c,unit_root,12.0,bic,False,ok,-9.030089583803736,5.474728799261491e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-25,2024-04-25,2024-04-25,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.031178036862824,5.439741234411585e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-25,2024-04-25,2024-04-25,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11422639761222732,0.5201701509342507,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-25,2024-04-25,2024-04-25,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-9.088480419395738,2.2920342053349296e-13,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-04-25,2024-04-25,2024-04-25,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-9.07304051722167,2.483100867144261e-13,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-25,2024-04-25,2024-04-25,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07753086929803883,0.2862080764425798,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-25,2024-04-25,2024-04-25,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.030089583803736,5.474728799261491e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-25,2024-04-25,2024-04-25,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.155571899691175,2.615471909792009e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-25,2024-04-25,2024-04-25,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0999423503451672,0.585788248274164,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-26,2024-04-26,2024-04-26,108,main,ADF,c,unit_root,12.0,bic,False,ok,-7.177273722253206,2.70671078737071e-10,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-04-26,2024-04-26,2024-04-26,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.287399825499802,3.644448235781338e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-26,2024-04-26,2024-04-26,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.19164349225085267,0.2848010803173347,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-26,2024-04-26,2024-04-26,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.455583542430324,2.616682159816799e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-04-26,2024-04-26,2024-04-26,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.469804072548062,2.448667266196909e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-26,2024-04-26,2024-04-26,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04238325138463216,0.6852584662865406,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-26,2024-04-26,2024-04-26,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-7.177273722253206,2.70671078737071e-10,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-04-26,2024-04-26,2024-04-26,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.287622108022346,3.639830711542045e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-26,2024-04-26,2024-04-26,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.20783767882818271,0.2533255735211023,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-29,2024-04-29,2024-04-29,108,main,ADF,c,unit_root,12.0,bic,False,ok,-11.57997572199932,2.9590659247136517e-21,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-29,2024-04-29,2024-04-29,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-12.02580866633004,2.95094145592394e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-29,2024-04-29,2024-04-29,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.037990390401261516,0.943272304510025,0.7428,0.4614,0.3475,4,108,False,
5min,2024-04-29,2024-04-29,2024-04-29,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-11.52611530646802,2.4233009033511088e-18,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-04-29,2024-04-29,2024-04-29,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-11.959412499360734,4.470305111576135e-19,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-29,2024-04-29,2024-04-29,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.02998337833528494,0.8727308564543759,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-29,2024-04-29,2024-04-29,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-11.57997572199932,2.9590659247136517e-21,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-29,2024-04-29,2024-04-29,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-12.476365775337783,3.1618193913843185e-23,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-29,2024-04-29,2024-04-29,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04874394099474125,0.8842915903831678,0.7428,0.4614,0.3475,8,108,False,
5min,2024-04-30,2024-04-30,2024-04-30,108,main,ADF,c,unit_root,12.0,bic,False,ok,-12.220109379578458,1.1122981135411865e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-12.786819242214314,7.217021690932302e-24,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.530892654249946,0.03336604243422067,0.7428,0.4614,0.3475,4,108,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-7.267083677461913,3.487574194955893e-09,-4.047684391534392,-3.4531621209372636,-3.1520501036605117,2,105,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-13.779646911559416,1.7720067237501463e-21,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0455089865128036,0.638365202307946,0.2175,0.1479,0.1193,4,108,False,
5min,2024-04-30,2024-04-30,2024-04-30,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-12.220109379578458,1.1122981135411865e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-12.959048220227519,3.2544434194485937e-24,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-04-30,2024-04-30,2024-04-30,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.5918972580881832,0.023529762392815456,0.7428,0.4614,0.3475,8,108,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,main,ADF,c,unit_root,12.0,bic,False,ok,-10.026233119535808,1.6292899095299574e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.084166980114263,1.1672411767511527e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06721814928520517,0.7697317142888798,0.7428,0.4614,0.3475,4,108,False,
5min,2024-05-02,2024-05-02,2024-05-02,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-9.979972320493912,2.5442568248321795e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.041148671875284,1.888162753286978e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06797268700973452,0.36573631419300456,0.2175,0.1479,0.1193,4,108,False,
5min,2024-05-02,2024-05-02,2024-05-02,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-3.882906461602991,0.002164310325471414,-3.497501033,-2.89090644,-2.5824349,7,100,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.118217213795203,9.597955661425652e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-05-02,2024-05-02,2024-05-02,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06272145278400924,0.7976904490113416,0.7428,0.4614,0.3475,8,108,False,
5min,2024-05-03,2024-05-03,2024-05-03,108,main,ADF,c,unit_root,12.0,bic,False,ok,-6.548036240643798,8.995948988901958e-09,-3.4942202045135513,-2.889485291005291,-2.5816762131519275,2,105,True,
5min,2024-05-03,2024-05-03,2024-05-03,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.097045982293917,1.0839383285511686e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-05-03,2024-05-03,2024-05-03,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.17221136641756327,0.3290622060162544,0.7428,0.4614,0.3475,4,108,False,
5min,2024-05-03,2024-05-03,2024-05-03,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-6.745991325731263,5.2623948945459154e-08,-4.047684391534392,-3.4531621209372636,-3.1520501036605117,2,105,True,
5min,2024-05-03,2024-05-03,2024-05-03,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.205268691137043,8.551500087568596e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-05-03,2024-05-03,2024-05-03,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07456549431056346,0.3087269668418195,0.2175,0.1479,0.1193,4,108,False,
5min,2024-05-03,2024-05-03,2024-05-03,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-4.5815795471544885,0.00013965342024381116,-3.5003788874873405,-2.8921519665075235,-2.5830997960069446,11,96,True,
5min,2024-05-03,2024-05-03,2024-05-03,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.120710947774096,9.461484001545004e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-05-03,2024-05-03,2024-05-03,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.18773124711860867,0.29312500613061987,0.7428,0.4614,0.3475,8,108,False,
5min,2024-05-06,2024-05-06,2024-05-06,108,main,ADF,c,unit_root,12.0,bic,False,ok,-9.859426784746038,4.272269815754472e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-05-06,2024-05-06,2024-05-06,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.899025874427608,3.396730669277681e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-05-06,2024-05-06,2024-05-06,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11227170628344893,0.528429410069934,0.7428,0.4614,0.3475,4,108,False,
5min,2024-05-06,2024-05-06,2024-05-06,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-9.82611227208494,5.423231131332183e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-05-06,2024-05-06,2024-05-06,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-9.863126360938578,4.5165652991457804e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-05-06,2024-05-06,2024-05-06,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.08869346134244119,0.21539217137977937,0.2175,0.1479,0.1193,4,108,False,
5min,2024-05-06,2024-05-06,2024-05-06,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.859426784746038,4.272269815754472e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-05-06,2024-05-06,2024-05-06,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.039247447492414,1.5115940899698276e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-05-06,2024-05-06,2024-05-06,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09216810674604846,0.6252760279465508,0.7428,0.4614,0.3475,8,108,False,
5min,2024-05-07,2024-05-07,2024-05-07,108,main,ADF,c,unit_root,12.0,bic,False,ok,-9.698355856258662,1.0889334499691582e-16,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-05-07,2024-05-07,2024-05-07,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.704323308061879,1.0517532235700208e-16,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-05-07,2024-05-07,2024-05-07,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2858220283131147,0.14845521113036697,0.7428,0.4614,0.3475,4,108,False,
5min,2024-05-07,2024-05-07,2024-05-07,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.057721957776774,1.7420852966325965e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-05-07,2024-05-07,2024-05-07,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.07189553326034,1.6263106130561565e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-05-07,2024-05-07,2024-05-07,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06735146111001838,0.3716527513331582,0.2175,0.1479,0.1193,4,108,False,
5min,2024-05-07,2024-05-07,2024-05-07,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-7.376922215343808,8.673507588775963e-11,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-05-07,2024-05-07,2024-05-07,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.711213328570508,1.0104081796706483e-16,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-05-07,2024-05-07,2024-05-07,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.27540012536880787,0.15916653607415845,0.7428,0.4614,0.3475,8,108,False,
5min,2024-05-08,2024-05-08,2024-05-08,108,main,ADF,c,unit_root,12.0,bic,False,ok,-5.011434745530432,2.1065294700312963e-05,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-05-08,2024-05-08,2024-05-08,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.342370675608752,8.72726034468083e-16,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-05-08,2024-05-08,2024-05-08,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0704124293652619,0.7498709055009622,0.7428,0.4614,0.3475,4,108,False,
5min,2024-05-08,2024-05-08,2024-05-08,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-5.006759430537421,0.00019999323493050434,-4.0468193247781725,-3.452751165593073,-3.151810567112449,1,106,True,
5min,2024-05-08,2024-05-08,2024-05-08,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-9.304313786121575,7.532306498743444e-14,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-05-08,2024-05-08,2024-05-08,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07191055625363195,0.3307710667790349,0.2175,0.1479,0.1193,4,108,False,
5min,2024-05-08,2024-05-08,2024-05-08,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-5.011434745530432,2.1065294700312963e-05,-3.4936021509366793,-2.8892174239808703,-2.58153320754717,1,106,True,
5min,2024-05-08,2024-05-08,2024-05-08,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.430320302026763,5.211208115992593e-16,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
