scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
60min,2024-03-20,2024-03-20,2024-03-20,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.9436925321512963,0.3117939759952445,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-20,2024-03-20,2024-03-20,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.18992232267920087,0.28846314323574285,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-20,2024-03-20,2024-03-20,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.898243036756648,0.33288809259226254,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-20,2024-03-20,2024-03-20,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.9436925321512963,0.3117939759952445,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-20,2024-03-20,2024-03-20,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.18992232267920087,0.28846314323574285,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-21,2024-03-21,2024-03-21,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.0153281869989295,0.03348752471807003,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-21,2024-03-21,2024-03-21,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.9998234406381417,0.034910891988399424,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-21,2024-03-21,2024-03-21,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21917465964365476,0.23361319838958003,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-21,2024-03-21,2024-03-21,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.0153281869989295,0.03348752471807003,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-21,2024-03-21,2024-03-21,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.9998234406381417,0.034910891988399424,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-21,2024-03-21,2024-03-21,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21917465964365476,0.23361319838958003,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-22,2024-03-22,2024-03-22,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.218189602738612,0.018955642953369035,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-22,2024-03-22,2024-03-22,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.155468174303826,0.022711443417051797,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-22,2024-03-22,2024-03-22,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1320237843516061,0.4497619986880369,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-22,2024-03-22,2024-03-22,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.218189602738612,0.018955642953369035,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-22,2024-03-22,2024-03-22,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.155468174303826,0.022711443417051797,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-22,2024-03-22,2024-03-22,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1320237843516061,0.4497619986880369,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-25,2024-03-25,2024-03-25,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.82380791868585,0.0026729089379420347,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-03-25,2024-03-25,2024-03-25,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.079513250977902,1.541153008701891e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-03-25,2024-03-25,2024-03-25,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.359054930359144,0.09307187910394024,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-25,2024-03-25,2024-03-25,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.82380791868585,0.0026729089379420347,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-03-25,2024-03-25,2024-03-25,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.079513250977902,1.541153008701891e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-03-25,2024-03-25,2024-03-25,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.359054930359144,0.09307187910394024,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-26,2024-03-26,2024-03-26,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.1935290147334188,0.02036231402791444,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-26,2024-03-26,2024-03-26,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.156264132380126,0.022660011782351937,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-26,2024-03-26,2024-03-26,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3011547582346466,0.1345985286739359,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-26,2024-03-26,2024-03-26,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.1935290147334188,0.02036231402791444,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-26,2024-03-26,2024-03-26,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.156264132380126,0.022660011782351937,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-26,2024-03-26,2024-03-26,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3011547582346466,0.1345985286739359,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-27,2024-03-27,2024-03-27,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.0242560999954207,0.032690441604018204,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-27,2024-03-27,2024-03-27,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.324845934120372,0.013803738211638626,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-27,2024-03-27,2024-03-27,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.19620723357642336,0.2754760125952483,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-27,2024-03-27,2024-03-27,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.0242560999954207,0.032690441604018204,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-27,2024-03-27,2024-03-27,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.324845934120372,0.013803738211638626,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-27,2024-03-27,2024-03-27,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.19620723357642336,0.2754760125952483,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-28,2024-03-28,2024-03-28,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.9656943053530915,0.3018144838411525,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-28,2024-03-28,2024-03-28,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.9485993552980945,0.3095548642921321,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-28,2024-03-28,2024-03-28,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.25149410557945723,0.18680242874428557,0.7428,0.4614,0.3475,2,9,False,
60min,2024-03-28,2024-03-28,2024-03-28,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.9656943053530915,0.3018144838411525,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-03-28,2024-03-28,2024-03-28,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.9485993552980945,0.3095548642921321,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-03-28,2024-03-28,2024-03-28,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.25149410557945723,0.18680242874428557,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-01,2024-04-01,2024-04-01,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.3635342747894974,0.15229413398877784,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-01,2024-04-01,2024-04-01,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4484076075854486,0.12853703524927496,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-01,2024-04-01,2024-04-01,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3211600518937825,0.11822833778976989,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-01,2024-04-01,2024-04-01,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.3635342747894974,0.15229413398877784,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-01,2024-04-01,2024-04-01,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4484076075854486,0.12853703524927496,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-01,2024-04-01,2024-04-01,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3211600518937825,0.11822833778976989,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-02,2024-04-02,2024-04-02,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.337513832119116,0.01328264683028275,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-02,2024-04-02,2024-04-02,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.327495074485249,0.013693295884663424,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-02,2024-04-02,2024-04-02,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2426907364788463,0.19834619933493575,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-02,2024-04-02,2024-04-02,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.337513832119116,0.01328264683028275,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-02,2024-04-02,2024-04-02,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.327495074485249,0.013693295884663424,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-02,2024-04-02,2024-04-02,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2426907364788463,0.19834619933493575,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-03,2024-04-03,2024-04-03,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.7186322488563848,0.0708691984824574,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-03,2024-04-03,2024-04-03,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.7386403124764205,0.06758713675566483,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-03,2024-04-03,2024-04-03,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.13064860085611948,0.45489328038761384,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-03,2024-04-03,2024-04-03,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.7186322488563848,0.0708691984824574,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-03,2024-04-03,2024-04-03,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.7386403124764205,0.06758713675566483,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-03,2024-04-03,2024-04-03,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.13064860085611948,0.45489328038761384,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-04,2024-04-04,2024-04-04,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.836109078450462,0.053298086453603725,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-04,2024-04-04,2024-04-04,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.836156798440638,0.05329174817708558,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-04,2024-04-04,2024-04-04,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3091138248278018,0.1279382219014211,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-04,2024-04-04,2024-04-04,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.836109078450462,0.053298086453603725,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-04,2024-04-04,2024-04-04,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.836156798440638,0.05329174817708558,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-04,2024-04-04,2024-04-04,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3091138248278018,0.1279382219014211,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-05,2024-04-05,2024-04-05,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.812481852937019,0.05651282538024189,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-05,2024-04-05,2024-04-05,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.0414291909653683,0.031202418511561473,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-05,2024-04-05,2024-04-05,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22969895713150995,0.21697127707346975,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-05,2024-04-05,2024-04-05,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.812481852937019,0.05651282538024189,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-05,2024-04-05,2024-04-05,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.0414291909653683,0.031202418511561473,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-05,2024-04-05,2024-04-05,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22969895713150995,0.21697127707346975,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-08,2024-04-08,2024-04-08,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.796240171517363,0.3823299353755332,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-08,2024-04-08,2024-04-08,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.7801292923613674,0.39037061244518445,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-08,2024-04-08,2024-04-08,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3011829728610923,0.13457491810787256,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-08,2024-04-08,2024-04-08,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.796240171517363,0.3823299353755332,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-08,2024-04-08,2024-04-08,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.7801292923613674,0.39037061244518445,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-08,2024-04-08,2024-04-08,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3011829728610923,0.13457491810787256,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-09,2024-04-09,2024-04-09,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.48377870589293,0.008413596104313447,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-09,2024-04-09,2024-04-09,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.4463128172102673,0.00947781595403465,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-09,2024-04-09,2024-04-09,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12338589828637014,0.4826872436064336,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-09,2024-04-09,2024-04-09,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.48377870589293,0.008413596104313447,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-09,2024-04-09,2024-04-09,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.4463128172102673,0.00947781595403465,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-09,2024-04-09,2024-04-09,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12338589828637014,0.4826872436064336,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-10,2024-04-10,2024-04-10,9,main,ADF,c,unit_root,0.0,bic,True,ok,-5.378618218148562,3.7556487419711963e-06,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-10,2024-04-10,2024-04-10,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.830935227004227,1.8945318232753493e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-10,2024-04-10,2024-04-10,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.42396618757682714,0.06260669639968905,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-10,2024-04-10,2024-04-10,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-5.378618218148562,3.7556487419711963e-06,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-10,2024-04-10,2024-04-10,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.830935227004227,1.8945318232753493e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-10,2024-04-10,2024-04-10,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.42396618757682714,0.06260669639968905,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-11,2024-04-11,2024-04-11,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.382725844922432,0.00031843901281560763,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-11,2024-04-11,2024-04-11,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.287985694263866,0.0004659806037127577,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-11,2024-04-11,2024-04-11,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15811227631322103,0.3663948452933488,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-11,2024-04-11,2024-04-11,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.382725844922432,0.00031843901281560763,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-11,2024-04-11,2024-04-11,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.287985694263866,0.0004659806037127577,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-11,2024-04-11,2024-04-11,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15811227631322103,0.3663948452933488,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-12,2024-04-12,2024-04-12,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.842895372347262,0.05240288572839207,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-12,2024-04-12,2024-04-12,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.844861559349999,0.05214583272592921,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-12,2024-04-12,2024-04-12,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15661061854264258,0.3705636352897542,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-12,2024-04-12,2024-04-12,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.842895372347262,0.05240288572839207,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-12,2024-04-12,2024-04-12,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.844861559349999,0.05214583272592921,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-12,2024-04-12,2024-04-12,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15661061854264258,0.3705636352897542,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-15,2024-04-15,2024-04-15,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.1338299635363582,0.024148825174948433,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-15,2024-04-15,2024-04-15,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.593909063908133,0.005878546750421289,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-15,2024-04-15,2024-04-15,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15479590499015464,0.3759645684816826,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-15,2024-04-15,2024-04-15,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.1338299635363582,0.024148825174948433,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-15,2024-04-15,2024-04-15,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.593909063908133,0.005878546750421289,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-15,2024-04-15,2024-04-15,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15479590499015464,0.3759645684816826,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-17,2024-04-17,2024-04-17,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.387359962289942,0.0003125008359853919,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-17,2024-04-17,2024-04-17,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.734297617351509,7.251619482465121e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-17,2024-04-17,2024-04-17,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2660994996670547,0.16926980807647532,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-17,2024-04-17,2024-04-17,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.387359962289942,0.0003125008359853919,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-04-17,2024-04-17,2024-04-17,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.734297617351509,7.251619482465121e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-04-17,2024-04-17,2024-04-17,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2660994996670547,0.16926980807647532,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-18,2024-04-18,2024-04-18,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.7025829840975846,0.4297821395549234,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-18,2024-04-18,2024-04-18,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.6833125756921905,0.4397301981424773,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-18,2024-04-18,2024-04-18,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1276215082839804,0.46618840192544625,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-18,2024-04-18,2024-04-18,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.7025829840975846,0.4297821395549234,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-18,2024-04-18,2024-04-18,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.6833125756921905,0.4397301981424773,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-18,2024-04-18,2024-04-18,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1276215082839804,0.46618840192544625,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-19,2024-04-19,2024-04-19,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.5431390346400773,0.5120734873072915,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-19,2024-04-19,2024-04-19,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.3858609321460644,0.5890354820302308,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-19,2024-04-19,2024-04-19,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2638661511805962,0.1718467486377736,0.7428,0.4614,0.3475,2,9,False,
60min,2024-04-19,2024-04-19,2024-04-19,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.5431390346400773,0.5120734873072915,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-04-19,2024-04-19,2024-04-19,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.3858609321460644,0.5890354820302308,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-04-19,2024-04-19,2024-04-19,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2638661511805962,0.1718467486377736,0.7428,0.4614,0.3475,2,9,False,
