scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
30min,2024-07-12,2024-07-12,2024-07-12,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.2309383645637695,7.59949501131474e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-12,2024-07-12,2024-07-12,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.0945930802533793,0.6125345987331035,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-12,2024-07-12,2024-07-12,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.968213594027902,2.564275078861002e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-12,2024-07-12,2024-07-12,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.7774406605528466,5.21959975930125e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-12,2024-07-12,2024-07-12,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14800952566499767,0.3962515203044946,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-15,2024-07-15,2024-07-15,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.487400140045894,2.2140885925019003e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-15,2024-07-15,2024-07-15,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.890711228569167,2.929004691143221e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-15,2024-07-15,2024-07-15,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.10287325759453055,0.5716670307955262,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-15,2024-07-15,2024-07-15,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.487400140045894,2.2140885925019003e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-15,2024-07-15,2024-07-15,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.345093273501117,1.0406375722474035e-10,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-15,2024-07-15,2024-07-15,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21026656070095492,0.24898828446258048,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-16,2024-07-16,2024-07-16,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.900775300325208,3.475337850037699e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-16,2024-07-16,2024-07-16,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.096274536786612,1.426283434876267e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-16,2024-07-16,2024-07-16,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.10478861312749137,0.5624585907332146,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-16,2024-07-16,2024-07-16,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.900775300325208,3.475337850037699e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-16,2024-07-16,2024-07-16,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.519736771465497,1.8894702171078012e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-16,2024-07-16,2024-07-16,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.18106013146986852,0.3079077437474287,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-17,2024-07-17,2024-07-17,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.632310808213482,0.0001125692630069991,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-17,2024-07-17,2024-07-17,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.634494811863299,0.00011152399718720662,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-17,2024-07-17,2024-07-17,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.13643121004563863,0.4342766779258951,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-17,2024-07-17,2024-07-17,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.632310808213482,0.0001125692630069991,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-17,2024-07-17,2024-07-17,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.787634125472996,5.7426990790626174e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-17,2024-07-17,2024-07-17,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21299990866009563,0.24410730596411492,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-18,2024-07-18,2024-07-18,18,main,ADF,c,unit_root,2.0,bic,True,ok,-1.675250841791984,0.4439069702446097,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,False,
30min,2024-07-18,2024-07-18,2024-07-18,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.3670690106848682,0.5979579135424326,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,False,
30min,2024-07-18,2024-07-18,2024-07-18,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.5729281519781921,0.02618225443383036,0.7428,0.4614,0.3475,2,18,True,
30min,2024-07-18,2024-07-18,2024-07-18,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-1.675250841791984,0.4439069702446097,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,False,
30min,2024-07-18,2024-07-18,2024-07-18,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.634492797053115,0.4651398910389321,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,False,
30min,2024-07-18,2024-07-18,2024-07-18,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.48069348022419106,0.044651629943952234,0.7428,0.4614,0.3475,4,18,True,
30min,2024-07-19,2024-07-19,2024-07-19,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.156770240026999,1.0766224805535322e-05,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-07-19,2024-07-19,2024-07-19,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.430692674578859,0.000261828388390688,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-19,2024-07-19,2024-07-19,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.05396610477792272,0.8521278459403768,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-19,2024-07-19,2024-07-19,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.156770240026999,1.0766224805535322e-05,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-07-19,2024-07-19,2024-07-19,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.945242337272925,2.8451517324832477e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-19,2024-07-19,2024-07-19,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.17497828740699273,0.32207503180052344,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-22,2024-07-22,2024-07-22,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.242638822106499,7.190644925911354e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-22,2024-07-22,2024-07-22,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.333185867923838,4.672327354777896e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-22,2024-07-22,2024-07-22,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.18733565452836592,0.29396669249283847,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-22,2024-07-22,2024-07-22,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.242638822106499,7.190644925911354e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-22,2024-07-22,2024-07-22,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.342119179611551,4.4764165061971245e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-22,2024-07-22,2024-07-22,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21968086172252427,0.23277879935847648,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-23,2024-07-23,2024-07-23,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.300777550654573,0.0004428371380638139,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-07-23,2024-07-23,2024-07-23,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.269480423297727,4.0371777446280316e-08,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-23,2024-07-23,2024-07-23,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1109649085672595,0.5342504156033658,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-23,2024-07-23,2024-07-23,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.300777550654573,0.0004428371380638139,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-07-23,2024-07-23,2024-07-23,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.77055453219819,2.648595241389904e-09,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-23,2024-07-23,2024-07-23,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14788928174642016,0.3966369174794226,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-24,2024-07-24,2024-07-24,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.76669513733866,6.29518571002178e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-24,2024-07-24,2024-07-24,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.80754242305552,5.260760901190219e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-24,2024-07-24,2024-07-24,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.118090882682802,0.5038413407768929,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-24,2024-07-24,2024-07-24,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.76669513733866,6.29518571002178e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-24,2024-07-24,2024-07-24,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.810754479213551,5.186734801114725e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-24,2024-07-24,2024-07-24,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12894854133062988,0.4612367860797392,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-25,2024-07-25,2024-07-25,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.951938623563065,2.7603509551996578e-05,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-07-25,2024-07-25,2024-07-25,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.827578112472806,1.930222826410174e-09,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-25,2024-07-25,2024-07-25,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.11710248533148339,0.5080176676134505,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-25,2024-07-25,2024-07-25,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.951938623563065,2.7603509551996578e-05,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-07-25,2024-07-25,2024-07-25,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.35052615257765,1.0088000169183781e-10,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-25,2024-07-25,2024-07-25,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16610860102616903,0.34447322973189637,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-26,2024-07-26,2024-07-26,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.798769395275747,4.684151358501011e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-26,2024-07-26,2024-07-26,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.046713925995791,1.3065756072566053e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-26,2024-07-26,2024-07-26,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15774379477442574,0.3674071572131161,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-26,2024-07-26,2024-07-26,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.798769395275747,4.684151358501011e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-26,2024-07-26,2024-07-26,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.067454410803448,1.172474539500683e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-26,2024-07-26,2024-07-26,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15334115752746008,0.3802941740254164,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-29,2024-07-29,2024-07-29,18,main,ADF,c,unit_root,2.0,bic,True,ok,-1.9594509948101928,0.30463038961166256,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,False,
30min,2024-07-29,2024-07-29,2024-07-29,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.215565926125273,0.01910115859534987,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-29,2024-07-29,2024-07-29,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3084787259119001,0.1284696854293723,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-29,2024-07-29,2024-07-29,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-1.9594509948101928,0.30463038961166256,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,False,
30min,2024-07-29,2024-07-29,2024-07-29,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.332262249626165,0.013496519369524916,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-29,2024-07-29,2024-07-29,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2889817708074125,0.14544593256436905,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-30,2024-07-30,2024-07-30,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.645258946204035,0.004952445660051848,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-30,2024-07-30,2024-07-30,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6803620688313092,0.004398013429838719,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-30,2024-07-30,2024-07-30,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.5053608776792753,0.038676664262166975,0.7428,0.4614,0.3475,2,18,True,
30min,2024-07-30,2024-07-30,2024-07-30,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.645258946204035,0.004952445660051848,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-30,2024-07-30,2024-07-30,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6621681719894488,0.004677880865380358,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-30,2024-07-30,2024-07-30,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.4406899108910512,0.056624168658258214,0.7428,0.4614,0.3475,4,18,False,
30min,2024-07-31,2024-07-31,2024-07-31,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.799851810648675,4.6584600329973046e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-31,2024-07-31,2024-07-31,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.322646271573622,3.03949891496107e-08,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-07-31,2024-07-31,2024-07-31,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.07111904282322334,0.7454774539488704,0.7428,0.4614,0.3475,2,18,False,
30min,2024-07-31,2024-07-31,2024-07-31,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.799851810648675,4.6584600329973046e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-07-31,2024-07-31,2024-07-31,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.386073406797076,8.230583048487945e-11,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-07-31,2024-07-31,2024-07-31,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14787234516300501,0.39669120140062497,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-01,2024-08-01,2024-08-01,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.1973628383073898,0.02013783686195052,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-01,2024-08-01,2024-08-01,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.3088133870600154,0.014489083017938786,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-01,2024-08-01,2024-08-01,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2390583925566812,0.20339112144905389,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-01,2024-08-01,2024-08-01,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.1973628383073898,0.02013783686195052,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-01,2024-08-01,2024-08-01,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.37435810655364,0.011864686120709102,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-08-01,2024-08-01,2024-08-01,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.22018440564204847,0.2319487819087113,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-02,2024-08-02,2024-08-02,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.032470494964915,1.9133204945761775e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-02,2024-08-02,2024-08-02,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.987704931889429,2.347079945778525e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-02,2024-08-02,2024-08-02,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.08969227447134459,0.6384453485566777,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-02,2024-08-02,2024-08-02,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.032470494964915,1.9133204945761775e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-02,2024-08-02,2024-08-02,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.142949416828784,1.1483329368950237e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-08-02,2024-08-02,2024-08-02,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12506772743084735,0.47604844435191834,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-05,2024-08-05,2024-08-05,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.723524132337191,7.59943861470678e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-05,2024-08-05,2024-08-05,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.0133399828079455,2.088282792042711e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-05,2024-08-05,2024-08-05,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.074419097434987,0.7254019982371475,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-05,2024-08-05,2024-08-05,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.723524132337191,7.59943861470678e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-05,2024-08-05,2024-08-05,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.076936074043102,1.5595896245912953e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-08-05,2024-08-05,2024-08-05,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12474597352428825,0.4773185255620201,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-06,2024-08-06,2024-08-06,18,main,ADF,c,unit_root,2.0,bic,True,ok,-1.5139449539133527,0.5266020372752329,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,False,
30min,2024-08-06,2024-08-06,2024-08-06,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.574552738637477,0.00014386257004831248,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-06,2024-08-06,2024-08-06,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.18971126379222625,0.288912204697391,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-06,2024-08-06,2024-08-06,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-1.5139449539133527,0.5266020372752329,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,False,
30min,2024-08-06,2024-08-06,2024-08-06,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.5917506759878055,0.00013376827895464504,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-08-06,2024-08-06,2024-08-06,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.17634210266594408,0.31875378697484125,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-07,2024-08-07,2024-08-07,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.733782400854423,7.267900039474008e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-07,2024-08-07,2024-08-07,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.6994124620496835,8.436690140837054e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-07,2024-08-07,2024-08-07,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1339014936762808,0.4429400901497233,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-07,2024-08-07,2024-08-07,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.733782400854423,7.267900039474008e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-07,2024-08-07,2024-08-07,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.73136242950088,7.344839409089663e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-08-07,2024-08-07,2024-08-07,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.17340170269571697,0.32605630632394705,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-08,2024-08-08,2024-08-08,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.081682129524547,0.02793882846403532,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-08,2024-08-08,2024-08-08,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.062919480111991,0.029421812831249082,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-08,2024-08-08,2024-08-08,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.35538946122277754,0.09518935291294053,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-08,2024-08-08,2024-08-08,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.081682129524547,0.02793882846403532,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-08-08,2024-08-08,2024-08-08,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.050067193312391,0.03047598004134658,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,False,
30min,2024-08-08,2024-08-08,2024-08-08,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2850982056776247,0.1491445660213098,0.7428,0.4614,0.3475,4,18,False,
30min,2024-08-09,2024-08-09,2024-08-09,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.9657661875807655,2.592878567429218e-05,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-08-09,2024-08-09,2024-08-09,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.269358895881754,0.0005017302524630432,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-08-09,2024-08-09,2024-08-09,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.18057474688302644,0.3090235703838473,0.7428,0.4614,0.3475,2,18,False,
30min,2024-08-09,2024-08-09,2024-08-09,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.9657661875807655,2.592878567429218e-05,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-08-09,2024-08-09,2024-08-09,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.17179393814406,1.0035874491917271e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
